,original_title,translated_title,author,article_id,date,text
1753,Skrifter,Writings,Ludvig Holberg,aal_027928,1822-07-13,"Hvor Ludvig Holbergs Skrifter, 21 Deele heftet, udgivne ved Professor K. L. Rahbek, og Biskop Balles Religions Blad, Bibelen forsvarer sig selv, complet kan faaes tilkiøbs, derom giver Addresse-Contoiret i Aalborg Anviisning. De Værelser i min iboende Gaards øverste Etage paa Nørregade No. 544, som fortiden beboes af Herr Muurmester L. Wang, ere til næste Michaeli Flyttetid at faae til Leie, for Lipmann. en billig Betaling."
1754,Religions Blad,Religion's Magazine,Biskop Balle,aal_027928,1822-07-13,"Hvor Ludvig Holbergs Skrifter, 21 Deele heftet, udgivne ved Professor K. L. Rahbek, og Biskop Balles Religions Blad, Bibelen forsvarer sig selv, complet kan faaes tilkiøbs, derom giver Addresse-Contoiret i Aalborg Anviisning. De Værelser i min iboende Gaards øverste Etage paa Nørregade No. 544, som fortiden beboes af Herr Muurmester L. Wang, ere til næste Michaeli Flyttetid at faae til Leie, for Lipmann. en billig Betaling."
1755,Bibelen,The Bible,NO_AUTHOR,aal_027928,1822-07-13,"Hvor Ludvig Holbergs Skrifter, 21 Deele heftet, udgivne ved Professor K. L. Rahbek, og Biskop Balles Religions Blad, Bibelen forsvarer sig selv, complet kan faaes tilkiøbs, derom giver Addresse-Contoiret i Aalborg Anviisning. De Værelser i min iboende Gaards øverste Etage paa Nørregade No. 544, som fortiden beboes af Herr Muurmester L. Wang, ere til næste Michaeli Flyttetid at faae til Leie, for Lipmann. en billig Betaling."
1756,Skrifter,Writings,Ludvig Holberg,aal_028045,1822-07-20,"Hvor Ludvig Holbergs Skrifter, 21 Deele heftet, udgivne ved Professor K. L. Rahbek, og Biskop Balles Religions Blad, Bibelen forsvarer sig selv, complet kan faaes tilkjøbs, derom giver Addresse-Contoiret i Aalborg Anviisning. Skipper Søren Sode, beliggende med sit Fartøi i Østeraae, afseiler til Aarhuus først i tilkommende Uge og medtagen Fragtgods og Passagerer. De Værelser som Jfr. Holm har beboet paa Gravensgade No. 120 er, til Michaeli, at faae til Leie. H. Ramff."
1757,Religions Blad,Religion's Magazine,Biskop Balle,aal_028045,1822-07-20,"Hvor Ludvig Holbergs Skrifter, 21 Deele heftet, udgivne ved Professor K. L. Rahbek, og Biskop Balles Religions Blad, Bibelen forsvarer sig selv, complet kan faaes tilkjøbs, derom giver Addresse-Contoiret i Aalborg Anviisning. Skipper Søren Sode, beliggende med sit Fartøi i Østeraae, afseiler til Aarhuus først i tilkommende Uge og medtagen Fragtgods og Passagerer. De Værelser som Jfr. Holm har beboet paa Gravensgade No. 120 er, til Michaeli, at faae til Leie. H. Ramff."
1758,Bibelen,The Bible,NO_AUTHOR,aal_028045,1822-07-20,"Hvor Ludvig Holbergs Skrifter, 21 Deele heftet, udgivne ved Professor K. L. Rahbek, og Biskop Balles Religions Blad, Bibelen forsvarer sig selv, complet kan faaes tilkjøbs, derom giver Addresse-Contoiret i Aalborg Anviisning. Skipper Søren Sode, beliggende med sit Fartøi i Østeraae, afseiler til Aarhuus først i tilkommende Uge og medtagen Fragtgods og Passagerer. De Værelser som Jfr. Holm har beboet paa Gravensgade No. 120 er, til Michaeli, at faae til Leie. H. Ramff."
1759,En Reise fortalt i Breve til mit Hiem,A Journey Told in Letters to My Home,Ochlenschlager,aal_028161,1822-07-25,"En Reise fortalt i Breve til mit Hiem, af Ochlenschlager 122. Kbhvn. 181771818, i et VB. 153 Bemark. b. Menschen u. Sitten auf einer Reise, durchFranken Schwaben, Baiern a. Østerreich in Jahre, 17921795."
1760,Molboen i Kiøbenhavn,The Molbeian in Copenhagen,P.D. Faber,aal_028186,1822-07-25,"Et smukt meubleret Værelse for 1 a 2 honette Personer er strax at faae til Leie paa en reel Gade her i Byen. AddresseContoiret giver Underretning. Molboen i Kiøbenhavn, Comoedie i en Act, oversat ved P. D. Faber, 3 Mk. Er Rapsædsdyrkning gavnlig eller skadelig for det danske Agerbrug? En Forelæsning af P. D. Faber, 2 Mk. Grue Kirkes sørgelige Brand i Norge. Tanker i denne Anledning af S. Møller, 1 Mk. Faaes hos Vogelius."
1761,Er Rapsædsdyrkning gavnlig eller skadelig for det danske Agerbrug?,Is Rapeseed Cultivation Beneficial or Harmful to Danish Agriculture?,P.D. Faber,aal_028186,1822-07-25,"Et smukt meubleret Værelse for 1 a 2 honette Personer er strax at faae til Leie paa en reel Gade her i Byen. AddresseContoiret giver Underretning. Molboen i Kiøbenhavn, Comoedie i en Act, oversat ved P. D. Faber, 3 Mk. Er Rapsædsdyrkning gavnlig eller skadelig for det danske Agerbrug? En Forelæsning af P. D. Faber, 2 Mk. Grue Kirkes sørgelige Brand i Norge. Tanker i denne Anledning af S. Møller, 1 Mk. Faaes hos Vogelius."
1762,Grue Kirkes sørgelige Brand i Norge,The Sad Fire of Grue Church in Norway,S. Møller,aal_028186,1822-07-25,"Et smukt meubleret Værelse for 1 a 2 honette Personer er strax at faae til Leie paa en reel Gade her i Byen. AddresseContoiret giver Underretning. Molboen i Kiøbenhavn, Comoedie i en Act, oversat ved P. D. Faber, 3 Mk. Er Rapsædsdyrkning gavnlig eller skadelig for det danske Agerbrug? En Forelæsning af P. D. Faber, 2 Mk. Grue Kirkes sørgelige Brand i Norge. Tanker i denne Anledning af S. Møller, 1 Mk. Faaes hos Vogelius."
1763,Prædikener og Leilighedstaler,Sermons and Occasional Speeches,Jens Møller,aal_028577,1822-08-12,"Prædikener og Leilighedstaler af Jens Møller, Sognepræst til Grinderslev og Grønning Menigheder, heftet 1 Rbd. 2 Mk., faaes hos Rottbøll Sadolin. Lindholm Vindmølle, af Mølleskyld 1 Tde. 4 Skpr. 3 Fdkr., med dens tilliggende Eiendomme, er underhaanden at faae tilkjøbs og kan tiltrædes 1ste November førstkommende."
1765,Eusebia og Sophersyne eller Andagts- og Viisdomsbog for unge Mennesker af begge Kiøn,Eusebia and Sophersyne or Devotional and Wisdom Book for Young People of Both Genders,J. Møller,aal_029483,1822-10-05,"Eusebia og Sophersyne eller Andagts- og Viisdomsbog for unge Mennesker af begge Kiøn, af J. Møller, Dr. og Prof. i Theologien, en Gave til velforberedte Confirmander, smukt indbunden 11 Mk., faaes hos Rottbøll Sadolin. En stærk let Vogn som baade kan bruges til een og to Heste, samt en lille let, helst engelsk Ploug, og en god stærk Arbeidshest, forlanges tilkiøbs. Addressecontoiret anviser Kiøberen. 2 a 3 Værelser med Kiøkken ønskes til Fløttetiden. Adressecontoiret anviser den Søgende."
1766,Ægypterinden og den franske Officeer,The Egyptian Woman and the French Officer,NO_AUTHOR,aal_029752,1822-10-21,"Octoberheftet af Elmqvists Læsefrugter har jeg nylig faaet hidsendt fra Aarhuus. Det indeholder: October. - Ægypterinden og den franske Officeer. - Arved Gyllenstjerna (fortsat). - Giaffar, den sidste Barmecide. - Brudstykker af en Reise gjennem Skandinavien. - Tyrkisk Harem i Engelland. - Rosalba. En ficiliansk Novelle. - Dobbeltgængeren. Fortælling af Hoffmann. - Til min Aster. Fremdeles modtages Subskription paa Værket hos Aalborg den 20de October 1822. Vogelius, Boghandler og Bogbinder."
1767,Arved Gyllenstjerna,Arved Gyllenstjerna,NO_AUTHOR,aal_029752,1822-10-21,"Octoberheftet af Elmqvists Læsefrugter har jeg nylig faaet hidsendt fra Aarhuus. Det indeholder: October. - Ægypterinden og den franske Officeer. - Arved Gyllenstjerna (fortsat). - Giaffar, den sidste Barmecide. - Brudstykker af en Reise gjennem Skandinavien. - Tyrkisk Harem i Engelland. - Rosalba. En ficiliansk Novelle. - Dobbeltgængeren. Fortælling af Hoffmann. - Til min Aster. Fremdeles modtages Subskription paa Værket hos Aalborg den 20de October 1822. Vogelius, Boghandler og Bogbinder."
1768,"Giaffar, den sidste Barmecide","Giaffar, the Last Barmecide",NO_AUTHOR,aal_029752,1822-10-21,"Octoberheftet af Elmqvists Læsefrugter har jeg nylig faaet hidsendt fra Aarhuus. Det indeholder: October. - Ægypterinden og den franske Officeer. - Arved Gyllenstjerna (fortsat). - Giaffar, den sidste Barmecide. - Brudstykker af en Reise gjennem Skandinavien. - Tyrkisk Harem i Engelland. - Rosalba. En ficiliansk Novelle. - Dobbeltgængeren. Fortælling af Hoffmann. - Til min Aster. Fremdeles modtages Subskription paa Værket hos Aalborg den 20de October 1822. Vogelius, Boghandler og Bogbinder."
1769,Brudstykker af en Reise gjennem Skandinavien,Fragments of a Journey through Scandinavia,NO_AUTHOR,aal_029752,1822-10-21,"Octoberheftet af Elmqvists Læsefrugter har jeg nylig faaet hidsendt fra Aarhuus. Det indeholder: October. - Ægypterinden og den franske Officeer. - Arved Gyllenstjerna (fortsat). - Giaffar, den sidste Barmecide. - Brudstykker af en Reise gjennem Skandinavien. - Tyrkisk Harem i Engelland. - Rosalba. En ficiliansk Novelle. - Dobbeltgængeren. Fortælling af Hoffmann. - Til min Aster. Fremdeles modtages Subskription paa Værket hos Aalborg den 20de October 1822. Vogelius, Boghandler og Bogbinder."
1770,Tyrkisk Harem i Engelland,Turkish Harem in England,NO_AUTHOR,aal_029752,1822-10-21,"Octoberheftet af Elmqvists Læsefrugter har jeg nylig faaet hidsendt fra Aarhuus. Det indeholder: October. - Ægypterinden og den franske Officeer. - Arved Gyllenstjerna (fortsat). - Giaffar, den sidste Barmecide. - Brudstykker af en Reise gjennem Skandinavien. - Tyrkisk Harem i Engelland. - Rosalba. En ficiliansk Novelle. - Dobbeltgængeren. Fortælling af Hoffmann. - Til min Aster. Fremdeles modtages Subskription paa Værket hos Aalborg den 20de October 1822. Vogelius, Boghandler og Bogbinder."
1771,Rosalba. En ficiliansk Novelle,Rosalba. A Sicilian Novel,NO_AUTHOR,aal_029752,1822-10-21,"Octoberheftet af Elmqvists Læsefrugter har jeg nylig faaet hidsendt fra Aarhuus. Det indeholder: October. - Ægypterinden og den franske Officeer. - Arved Gyllenstjerna (fortsat). - Giaffar, den sidste Barmecide. - Brudstykker af en Reise gjennem Skandinavien. - Tyrkisk Harem i Engelland. - Rosalba. En ficiliansk Novelle. - Dobbeltgængeren. Fortælling af Hoffmann. - Til min Aster. Fremdeles modtages Subskription paa Værket hos Aalborg den 20de October 1822. Vogelius, Boghandler og Bogbinder."
1772,Dobbeltgængeren,The Double,Hoffmann,aal_029752,1822-10-21,"Octoberheftet af Elmqvists Læsefrugter har jeg nylig faaet hidsendt fra Aarhuus. Det indeholder: October. - Ægypterinden og den franske Officeer. - Arved Gyllenstjerna (fortsat). - Giaffar, den sidste Barmecide. - Brudstykker af en Reise gjennem Skandinavien. - Tyrkisk Harem i Engelland. - Rosalba. En ficiliansk Novelle. - Dobbeltgængeren. Fortælling af Hoffmann. - Til min Aster. Fremdeles modtages Subskription paa Værket hos Aalborg den 20de October 1822. Vogelius, Boghandler og Bogbinder."
1773,Til min Aster,To My Aster,NO_AUTHOR,aal_029752,1822-10-21,"Octoberheftet af Elmqvists Læsefrugter har jeg nylig faaet hidsendt fra Aarhuus. Det indeholder: October. - Ægypterinden og den franske Officeer. - Arved Gyllenstjerna (fortsat). - Giaffar, den sidste Barmecide. - Brudstykker af en Reise gjennem Skandinavien. - Tyrkisk Harem i Engelland. - Rosalba. En ficiliansk Novelle. - Dobbeltgængeren. Fortælling af Hoffmann. - Til min Aster. Fremdeles modtages Subskription paa Værket hos Aalborg den 20de October 1822. Vogelius, Boghandler og Bogbinder."
1774,Urverdenen eller Beviis for ædle Verdeners Tilværelse og Undergang,The Primordial World or Proof of the Existence and Destruction of Noble Worlds,Ballenstedt,aal_029832,1822-10-26,"Urverdenen eller Beviis for ædle Verdeners Tilværelse og Undergang, af Ballenstedt, 3 Mk.; Skriverbøger paa 1/2 Bog Papir, indbunden til Skolebrug, 1 Mk., faaes hos Vogelius, Boghandler og Bogbinder. Brændekiørsel."
1775,Urverdenen eller Beviis for ædle Verdeners Tilværelse og Undergang,The Primordial World or Proof of the Existence and Destruction of Noble Worlds,Ballenstedt,aal_029879,1822-10-28,"Urverdenen eller Beviis for ædle Verdeners Tilværelse og Undergang, af Ballenstedt, 3 Mk.; Skriverbøger paa 1/2 Bog Papir, indbunden til Skolebrug, 1 Mk., faaes hos Vogelius, Boghandler og Bogbinder. At Cancellieraad Kløckers Stervboe i Dag er sluttet, bekjendtgiøres herved til enhver Vedkommendes Efterretning. Aalborg den 26de October 1822. Wølfferdt. Schmidt."
1776,Urverdenen eller Beviis for ældre Verdeners Tilvæog Undergang,The Primordial World or Proof of the Existence and Destruction of Older Worlds,Ballenstedt,aal_029924,1822-10-31,"Urverdenen eller Beviis for ældre Verdeners Tilvæog Undergang, af Ballenstedt, 3 Mk.; Skriverbøger paa Bog Papiir, indbunden til Skolebrug, 1 Mk., faaes hos Vogelius, Boghandler og BogbinProclama."
1778,Stunden der Andacht,The Hour of Devotion,NO_AUTHOR,aal_030711,1822-12-19,"Stunden der Andacht zu Beforderung wahren Christenthums und huuslicher Gotteswerehrung. Andachtsbuch einer christlichen Familie. Siebente verbesserte Original-Ausgade, 18 Band. Jndb. 11 Rbd. - Beckers Taschenbuch zum geselligen Vergnugen, auf das Jahr 1823, 5 Rbd. - Taschenbuch zum geselligen Vergnugen, auf das Jahr 1823, 4 Rbd. 3 Mk. - Taschenbuch fiir das Jahr 1823. Der Liebe und Freundschaft, 4 Rbd. 3 Mk. Rottbøll Sadolin."
1779,Andachtsbuch einer christlichen Familie,Devotional Book of a Christian Family,NO_AUTHOR,aal_030711,1822-12-19,"Stunden der Andacht zu Beforderung wahren Christenthums und huuslicher Gotteswerehrung. Andachtsbuch einer christlichen Familie. Siebente verbesserte Original-Ausgade, 18 Band. Jndb. 11 Rbd. - Beckers Taschenbuch zum geselligen Vergnugen, auf das Jahr 1823, 5 Rbd. - Taschenbuch zum geselligen Vergnugen, auf das Jahr 1823, 4 Rbd. 3 Mk. - Taschenbuch fiir das Jahr 1823. Der Liebe und Freundschaft, 4 Rbd. 3 Mk. Rottbøll Sadolin."
1780,Beckers Taschenbuch zum geselligen Vergnugen,Becker's Pocket Book for Social Enjoyment,NO_AUTHOR,aal_030711,1822-12-19,"Stunden der Andacht zu Beforderung wahren Christenthums und huuslicher Gotteswerehrung. Andachtsbuch einer christlichen Familie. Siebente verbesserte Original-Ausgade, 18 Band. Jndb. 11 Rbd. - Beckers Taschenbuch zum geselligen Vergnugen, auf das Jahr 1823, 5 Rbd. - Taschenbuch zum geselligen Vergnugen, auf das Jahr 1823, 4 Rbd. 3 Mk. - Taschenbuch fiir das Jahr 1823. Der Liebe und Freundschaft, 4 Rbd. 3 Mk. Rottbøll Sadolin."
1781,Taschenbuch zum geselligen Vergnugen,Pocket Book for Social Enjoyment,NO_AUTHOR,aal_030711,1822-12-19,"Stunden der Andacht zu Beforderung wahren Christenthums und huuslicher Gotteswerehrung. Andachtsbuch einer christlichen Familie. Siebente verbesserte Original-Ausgade, 18 Band. Jndb. 11 Rbd. - Beckers Taschenbuch zum geselligen Vergnugen, auf das Jahr 1823, 5 Rbd. - Taschenbuch zum geselligen Vergnugen, auf das Jahr 1823, 4 Rbd. 3 Mk. - Taschenbuch fiir das Jahr 1823. Der Liebe und Freundschaft, 4 Rbd. 3 Mk. Rottbøll Sadolin."
1782,Taschenbuch für das Jahr 1823. Der Liebe und Freundschaft,Pocket Book for the Year 1823. Of Love and Friendship,Rottbøll Sadolin,aal_030711,1822-12-19,"Stunden der Andacht zu Beforderung wahren Christenthums und huuslicher Gotteswerehrung. Andachtsbuch einer christlichen Familie. Siebente verbesserte Original-Ausgade, 18 Band. Jndb. 11 Rbd. - Beckers Taschenbuch zum geselligen Vergnugen, auf das Jahr 1823, 5 Rbd. - Taschenbuch zum geselligen Vergnugen, auf das Jahr 1823, 4 Rbd. 3 Mk. - Taschenbuch fiir das Jahr 1823. Der Liebe und Freundschaft, 4 Rbd. 3 Mk. Rottbøll Sadolin."
1783,Daglig Lommebog for Aaret 1823,Daily Pocket Book for the Year 1823,NO_AUTHOR,aal_030712,1822-12-19,"Daglig Lommebog for Aaret 1823, afstræget til Jndtægt og Udgivt, indb. i Læderbind 9 Mk. Skriv= og Reise-Calender, igiennemskudt med reent Papiir, indb. 2 Mk. 4 s. Almanakker for 1823, a 100de 11 Rbd. Contoir- samt Huuscalender for 1823, faaes hos Rottbøll Sadolin, Boghandler og Bogbinder."
1785,Danske Folkesange,Danish Folk Songs,NO_AUTHOR,aal_030796,1822-12-24,"Paa Addresse-Contoiret faaes : Danske Folkesange. Af de bedste og nyeste Forfattere Jndeholdende 116 Sange. Hefter 1 Rbdlr. Skjebnens Bog. Et morsomt Selskabspil, ved hvilket flere Personer i en selskabelig Kreds kunne forudsige sig selv og Andre tilkommende Ting, ved Hielp af et SpilKort. Heftet 1 Mk."
1786,Skjebnens Bog,The Book of Destiny,NO_AUTHOR,aal_030796,1822-12-24,"Paa Addresse-Contoiret faaes : Danske Folkesange. Af de bedste og nyeste Forfattere Jndeholdende 116 Sange. Hefter 1 Rbdlr. Skjebnens Bog. Et morsomt Selskabspil, ved hvilket flere Personer i en selskabelig Kreds kunne forudsige sig selv og Andre tilkommende Ting, ved Hielp af et SpilKort. Heftet 1 Mk."
1788,historisk Efterretning om den frie adelige Skole i Herlufsholm,Historical Information about the Free Noble School in Herlufsholm,Prof. Melchior,aal_030867,1822-12-28,"Følgende nye Bøger faaes hos Undertegnede: historisk Efterretning om den frie adelige Skole i Herlufsholm af ProfMelchjor, indb. 5 Rbd. 3 Mk. Dr. Møllers Livius 1 - 2 Deel indb. 5 Rbd. 1 Mk. Reinhards kristelige Moral 5te Bind faaes for Subskribtions Prisen 2 Rbd. 24 s. Sonnes Forskrivter 1 - 2 Hefte 1 Rbd. Kort til Grav Spil 2 Mk. 8 s. Alle Sorter Contoir- og Regnskabsbøger. Brodeermønstre af de Nyeste. Rottbøll Sadolin, Boghandler og Bogbinder."
1789,Dr. Møllers Livius,Dr. Møller's Livius,NO_AUTHOR,aal_030867,1822-12-28,"Følgende nye Bøger faaes hos Undertegnede: historisk Efterretning om den frie adelige Skole i Herlufsholm af ProfMelchjor, indb. 5 Rbd. 3 Mk. Dr. Møllers Livius 1 - 2 Deel indb. 5 Rbd. 1 Mk. Reinhards kristelige Moral 5te Bind faaes for Subskribtions Prisen 2 Rbd. 24 s. Sonnes Forskrivter 1 - 2 Hefte 1 Rbd. Kort til Grav Spil 2 Mk. 8 s. Alle Sorter Contoir- og Regnskabsbøger. Brodeermønstre af de Nyeste. Rottbøll Sadolin, Boghandler og Bogbinder."
1790,Reinhards kristelige Moral,Reinhard's Christian Morality,NO_AUTHOR,aal_030867,1822-12-28,"Følgende nye Bøger faaes hos Undertegnede: historisk Efterretning om den frie adelige Skole i Herlufsholm af ProfMelchjor, indb. 5 Rbd. 3 Mk. Dr. Møllers Livius 1 - 2 Deel indb. 5 Rbd. 1 Mk. Reinhards kristelige Moral 5te Bind faaes for Subskribtions Prisen 2 Rbd. 24 s. Sonnes Forskrivter 1 - 2 Hefte 1 Rbd. Kort til Grav Spil 2 Mk. 8 s. Alle Sorter Contoir- og Regnskabsbøger. Brodeermønstre af de Nyeste. Rottbøll Sadolin, Boghandler og Bogbinder."
1791,Sonnes Forskrivter,Sonne's Instructions,NO_AUTHOR,aal_030867,1822-12-28,"Følgende nye Bøger faaes hos Undertegnede: historisk Efterretning om den frie adelige Skole i Herlufsholm af ProfMelchjor, indb. 5 Rbd. 3 Mk. Dr. Møllers Livius 1 - 2 Deel indb. 5 Rbd. 1 Mk. Reinhards kristelige Moral 5te Bind faaes for Subskribtions Prisen 2 Rbd. 24 s. Sonnes Forskrivter 1 - 2 Hefte 1 Rbd. Kort til Grav Spil 2 Mk. 8 s. Alle Sorter Contoir- og Regnskabsbøger. Brodeermønstre af de Nyeste. Rottbøll Sadolin, Boghandler og Bogbinder."
