,article_id,date,embedding,n_chunks_orig,clean_category,nøgle,text,category,article_length,characters,embedding_shape,newspaper,label_type,book_announce,comment,predicted_book_announce
474129,thi_030937,1836-06-04,"[ 0.02590041  0.00776159  0.00024849 ... -0.00913109 -0.05444037
  0.01221156]",1,Bekjendtgjørelser,1836-06-04_40335,"Til en Deel af de ærede Subscribentere paa Landsoverretsprocurator Høsts fuldstændig Dansk Huusret, for Hvermand, er første Hefte indløben, ligesom ogsaa Undertegnede har faaet til Udsalg en Deel smukke Billedbøger for Børn, en Deel selskabelige Moerskabs=Spilfor Voxne og Børn m.m. Joh. G. Lund. Fiin Kjöbenhavnsk Chocolade, udarbeidet ved Dampkraft i P. C. Deichmann & Comp. Fabrik, sælges i alle Sorter til Fabrikpriser hos A. Lund i Thisted,",AVERTISSEMENTS,67,445,[1024],thi,predicted,unknown,,y
465381,thi_022164,1833-01-25,"[ 0.02641396 -0.01966113 -0.00771139 ... -0.01189186 -0.02549009
  0.00243868]",1,Bekjendtgjørelser,1833-01-25_29063,"Foruden den evangeliske, kan ogsaa smukke nye Exemplarer, af Biskop Ringos Psalmebog faaes her paa Bogtrykkerier.",AVERTISSEMENTS,16,113,[1024],thi,predicted,unknown,,y
483674,thi_040495,1839-11-05,"[ 0.02966156  0.01111753 -0.01509704 ... -0.01426939 -0.04187401
  0.00134815]",2,Jndenlandsk,1839-11-05_52193,"Nye udkomne Skrifter. Forklaring over Pauli første Brev til de Corinthier, nærmest for yngre Præster, af Biskop Dr. theol. R. Moller, 1 Rbd. - Hofconcerten og Debutantinden. 2 R. - Den gamle Richards Kunst at blive riig og lykkelig, tilligemed til nyttige Huustavler og en sandfærdig Historie. En Lommebog for alle Stænder, af Benjamin Franklin. 3die Udgave. 1 ½ - Beretning om det kjøbenhavnske Asylselskab og dets Virksomhed. (Siden 1ste Decbr. 1833. da det første Asyl blev aabnet i Kiøbenhavn, hvor der nu haves ikke færre end 4 have 785, Born afbenyttet Samme.) – ""Dr. Fr. Schleiermachers ni Prædikener og det christelige Huusliv, oversat af Chr. Winther, 1 Rbd. 24 s. -",Indenlandsk,112,675,[1024],thi,predicted,y,,
445382,thi_002104,1825-12-02,"[ 0.0091094   0.01056469 -0.04831303 ... -0.01871326 -0.04223156
 -0.01095466]",1,Bekjendtgjørelser,1825-12-02_3609,"Den lille Gjættemester Et Spil, hvorved i Tal, kan udfindes en Persons Alder, hvormange Kjærester En har havt, hvormange Børn o. s. v. hvorlænge man har været gift eller forlovet, hvormange Penge En har hos sig &c. &c., faaes for 1 Mk. hos Mühlendorff. Boghandler og Bogbinder.",Avertissements,47,277,[1024],thi,predicted,unknown,,y
678211,vib_163234,1841-10-18,"[ 0.01831968  0.00618782 -0.03126384 ... -0.04556436 -0.04641946
 -0.01106501]",1,Bekjendtgjørelser,1841-10-18_356225,AVERTISSEMENTS. Ein Leyrer der dentschen Sprache wünscht sick einige Stunden des Abends besett. Näheres ist zu erfragen auf der Buchdrukkerei.,AVERTISSEMENTS,20,142,[1024],vib,predicted,unknown,,y
604580,vib_089428,1826-05-24,"[ 0.02098259  0.00895235 -0.01803146 ... -0.03208649 -0.04288471
  0.02030481]",1,Bekjendtgjørelser,1826-05-24_239248,"Lysgaard og Hids Herreders Comptoir. Dalsgaard, den 12te Mai 1826. H. H. Holm. Følgende nye Bøger: Hvaddevillerne eller Komedie=Sjouernes Jubilæum. Vaudeville i to Optog af Hendrik Christiansen, heftet 2 Mk.",Bekjendtgjørelser,30,207,[1024],vib,predicted,unknown,,y
554350,vib_039066,1817-09-13,"[ 0.02735714  0.0021839  -0.02583974 ... -0.01910145 -0.03878089
 -0.01718025]",1,Bekjendtgjørelser,1817-09-13_166135,"Den nu stærdlinde Christine Rosen, Datter efter afg. Farver Rosen i Kiøge, som i endeel Aar har tient, flere Aar i Rad, i adskillige Herskabets Kjøktin er nu færdig med sit Haandskrivt til den occonomiske Huusholdningsbog hun agter at udgive, og beder sig Planerne tilbagesendte i Vognmagergaden No. 79, 2den Sahl i Kbhvn.",Indenlandske Tidender,53,322,[1024],vib,predicted,unknown,,y
542286,vib_026969,1815-06-26,"[ 0.02431004 -0.00301056 -0.0184194  ... -0.011152   -0.03575904
  0.01435289]",1,Bekjendtgjørelser,1815-06-26_149285,"At det nylig udkomne 6te Oplag af min Haandbog for læsende Ungdom koster i Materie netto 64 Rbs. og ikke anderledes herfra udleveres heller ikke gives i Commission, undlader jeg ikke herved at underrette mine Venner og Correspondentere om. A. F. Just.",Bekjendtgjørelser,42,251,[1024],vib,predicted,y,,
683318,vib_168349,1842-09-10,"[ 0.02287758  0.00667238 -0.01902286 ... -0.0132176  -0.05540725
  0.01312362]",1,Bekjendtgjørelser,1842-09-10_364212,Hos Undertegnede faaes: Kjøbenhavns Universitets Aarbog for 1841. Udgivet af Hanibal Peter Selmer. 2 Rbd.,Bekjendtgjørelse,15,105,[1024],vib,predicted,unknown,,y
637319,vib_122237,1833-05-12,"[ 0.03809854  0.02140996 -0.016889   ... -0.02681428 -0.04099251
  0.00587071]",1,Bekjendtgjørelser,1833-05-12_290517,"En Gaard i bemeldte By paa samme Hartkorn, forden beboet af Christen Rygaard, nu af PallChristensen. Et Huus i Dauberg af Hartkorn 4 Skpr. 3 Fdkr. 1 3/4 Alb., forhen beboet af Frederik Smed. 5) En halv Gaards Kalkbrud i Danberg, forhen bortfæstet til afdøde Frederik Smed. 6) Noget ubetydeligt Jord i Resen af Hartkorn 1 Tde. 1 Fdkr. 2 Alb. 5) Præstegiester af Vridsted, Brone, Vammen og VordePræstekalde.",Bekiendtgjørelser,69,405,[1024],vib,predicted,unknown,,y
629509,vib_114399,1831-08-13,"[ 0.01335879  0.00180438 -0.03654402 ... -0.02763977 -0.04961018
  0.01123654]",1,Bekjendtgjørelser,1831-08-13_277804,"Den 5te August blev Bogtrykker Jacob Behrends Bogtrykkerie i Kjøbenhavn ved 4de Auction, solgt for 1595 Rbd. r. S.",Jndenlandske Efterretninger,19,114,[1024],vib,predicted,unknown,,y
562928,vib_047673,1819-03-13,"[ 0.02016716  0.00996438 -0.02679878 ... -0.01975651 -0.02325699
 -0.00847408]",1,Bekjendtgjørelser,1819-03-13_178285,"Trykte Lægdsruller, samt Af- og Tilgangs-Lister, faaes paa Bogtrykkeriet og hos Undertegnede for 3 Rbmk. N. V. Bogen. Roedsted & Dous.",Bekiendtgiørelser,21,134,[1024],vib,predicted,unknown,,y
637398,vib_122316,1833-05-19,"[ 0.02760825 -0.00238084 -0.01459104 ... -0.01391937 -0.01611588
  0.00482483]",1,Bekjendtgjørelser,1833-05-19_290645,"Cancelliet har tilkjendegivet Pastor Ridder Bastholm i Slagelse, at han, ifølge Forordn. af 1799. 10 har at anlægge Sag mod Skolelærer Rasmus Sørensen (ved en Feiltagelse stod i No. 56 af Samleren Rasmus Christensen) i Wensløv, i Anledning af det udgivne Skrift under Titel af: Vorchristelige Troes Forsvar o. s. v.",Jndenlandske Efterretninger,51,315,[1024],vib,predicted,unknown,,y
577493,vib_062282,1821-10-15,"[ 0.0179792  -0.01628855 -0.0143932  ... -0.02054192 -0.04013008
  0.00540682]",1,Bekjendtgjørelser,1821-10-15_199651,"Min Haandbog for læsende Ungdom 9de Oplag indb. 4 Mk. 8 s. Tegn. A B Cindb. 24 s. Naturhistorie 4de Oplag med 155 Figurer i Vb. 3 Rbd. 32 s. Sedler. Anviisning for Kudske og de som have med Heste at bestille samt om Malkekøer og disse Dyrs Sygdomme og Midler derimod indb. 1 Rbd. 16 s. Villed ABo. illumineret indb. 80 sk. samt Salmebøger, Lærebøiet Vibelhistorier, Katekismer, og Almanakker for 1822 faaes hos A. F. Just.",Bekjendtgjørelser,77,422,[1024],vib,predicted,unknown,,y
557791,vib_042514,1818-04-29,"[ 0.01429125  0.01786561 -0.02357039 ... -0.03345662 -0.02914475
 -0.01024132]",1,Bekjendtgjørelser,1818-04-29_170897,"Bekiendtgjørelser. En Ridepirsk er funden mellem Skaungaard og Viborg, som kan afhentes paa Bogtrykkeriet.",Bekiendtgjørelser,14,106,[1024],vib,predicted,unknown,,y
521865,vib_006494,1810-08-23,"[ 0.00296024  0.01632973 -0.03032346 ... -0.02738825 -0.04819968
  0.00493345]",1,Bekjendtgjørelser,1810-08-23_120376,"Kort Fremstillelse af Landommer Hoffs Virkekekreds i Danmark, sælges hos Undertegnede for 20 Still. i raae Materie, 28 Skill. beftet og beskaaret, og paa Skrivpapir 24 Skill. i raae Materie. S. W. Giern.",Bekjendtgjørelser,33,203,[1024],vib,predicted,unknown,,y
664457,vib_149456,1839-03-25,"[ 0.02273792  0.01644372 -0.01716636 ... -0.02101465 -0.03324696
 -0.00728366]",1,Bekjendtgjørelser,1839-03-25_334496,"Aarsberetningen om det kongl. Landhuusholdningsselskabs Forhandlinger fra August 1837 til August 1838 er udkommen og omsendt til Landets geistlige Embedsmænd, ved hvis velvillige Foranstaltning den vil forefindes til Udlaan enten i Landsbyskolerne eller i de Laanebogsamlinger, som nu ere oprettede i mange Landsby Menigheder.",Jndenlandske Efterretninger,44,326,[1024],vib,predicted,unknown,,y
588142,vib_072960,1823-09-06,"[ 0.02746552  0.01448443 -0.02750122 ... -0.05057647 -0.02388994
 -0.00581462]",1,Bekjendtgjørelser,1823-09-06_215502,"Efter Conterten den 10de September er bestemt at opføres. Silkeskoene, Lystspil i 2 Acter, oversat af Thaarup.",Bekjendtgjørelser,17,110,[1024],vib,predicted,unknown,,y
567433,vib_052193,1819-12-27,"[ 0.01904452  0.00136694 -0.02738644 ... -0.01157238 -0.04573413
 -0.03058234]",1,Bekjendtgjørelser,1819-12-27_184822,"Nytaarsønsker. med mekaniske Forandringer, deels originale, og deels efter mienske, pragske og Berlinske Ideer, med Vers af Dhrr. Justitsraad Baggesen, Pastor Grundtvig og Prof. Ridder Oehlenschlægger ere at faae : i Holstebroe, hos Hr. Krigsassessor Postmester Bay, i Skive hos Hr. Apotheker Beckmann og her i Viborg hos Roedsted Dous.",Bekjendtgjørelser,50,336,[1024],vib,predicted,unknown,,y
570933,vib_055708,1820-08-23,"[ 0.0426613  -0.00635598 -0.02680688 ... -0.04593257 -0.03722467
  0.00774563]",1,Bekjendtgjørelser,1820-08-23_190103,"J No. 102, 2den Sides 2den Spalte, Linie 17 og 23. staaer, Matamorphos, læs Metamorphos=Theater.",Bekjendtgjørelser,15,96,[1024],vib,predicted,unknown,,y
565312,vib_050066,1819-08-14,"[ 0.03412718 -0.0111848  -0.02131725 ... -0.00912501 -0.03586961
 -0.00651644]",1,Bekjendtgjørelser,1819-08-14_181768,"Safvikaal, Spidskaal, Snitbønner, store og smaae Agurker, faaes paa Bogtrykkeriet.",Bekjendtgjørelser,10,82,[1024],vib,predicted,unknown,,y
650785,vib_135746,1836-05-08,"[ 0.00793039  0.00854823 -0.01829283 ... -0.02672388 -0.04222501
  0.00223561]",1,Bekjendtgjørelser,1836-05-08_312619,"Den faaes i stivt Hefte for 28 s. hos de fleste Boghandlere i Jylland, og i Viborg hos Kabell.",AVERTISSEMENTS,19,94,[1024],vib,predicted,unknown,,y
539988,vib_024663,1814-12-29,"[ 0.04005639  0.01904994 -0.00284009 ... -0.02076462 -0.02356817
  0.00909114]",1,Bekjendtgjørelser,1814-12-29_146069,Cancellieraad Bye- og Herredsfoged Følgende nye Bøger: Secretair Rothes Alphabetiske Real-Register til Juridisk Arkiv h. 3 Rbd. 32 s. Grundtvigs Roskilde=Sag til Oplysning af Roskilde Riim h. 1 Rbd. 64 s. faaes hos Just. Professor Hurtigkarls danske og Norske Privat=Retførste Grunde 2den Deels 1ste Bind faaes hos Just.,Bekjendtgjørelser,48,320,[1024],vib,predicted,unknown,,y
673105,vib_158120,1840-11-03,"[ 0.02867771 -0.00061342 -0.02923151 ... -0.01746044 -0.03920411
 -0.00910118]",1,Bekjendtgjørelser,1840-11-03_348175,"Paa Undertegnedes Forlag er nylig udkommen: Forelæsninger over den apostolske Kirkes Historie. Af Dr. Chr. Kalkar. 269 Sider (foruden Titel og Fortale) stor Octav, trykt paa godt Paskinpapiir. 1 Rbd. 5 Mk. i Paphind.",AVERTISSEMENTS,34,216,[1024],vib,predicted,unknown,,y
573820,vib_058605,1821-03-03,"[ 0.01269522  0.00233739 -0.03036077 ... -0.01157596 -0.03982423
  0.01218785]",1,Bekjendtgjørelser,1821-03-03_194170,"Skive den 24de Februar 1821. O. Selmer. Hos Undertegnede subskriberes paa 3die forøgede og forbedrede Udgave af Hornemanns danske ockonomiske Plantelære; dansk juridisk Ordbog af Dr. C. L. Baden; de 10 første Dele af Schous Udtog af Forordninger; Samling af Brodeermynstre, tegnede af en Hamborgerinde. Planerne ligge til Eftersyn hos Roedsted & Done.",Bekjendtgjørelser,53,351,[1024],vib,predicted,unknown,,y
641504,vib_126429,1834-05-03,"[ 0.02192634  0.01040152 -0.02037087 ... -0.02667878 -0.04334348
  0.01337268]",1,Bekjendtgjørelser,1834-05-03_297231,"Fra Pressen er udkommen: Huusbonde og Tyende, som Begge bør være. Af Consistorialraad Bjerregaard. Skrivtet er 1 1/2 Ark. stort, compres trykt, og faaes heftet for 10 s. hos Undertegnede. De, som kjøbe 12 Exemplarer, erholde samme for 1 Rbd. R. Dons. Redigeret af E. Nerenot, trykt og forlagt af N. P. Dons.",Bekjendtgjørelser,53,307,[1024],vib,predicted,unknown,,y
570378,vib_055150,1820-07-17,"[ 0.042971   -0.00236194 -0.01719945 ... -0.0090789  -0.04936801
 -0.00250178]",1,Bekjendtgjørelser,1820-07-17_189282,"Hos Undertegnede faaes: Horats's Oder, oversatte ved Overlærer N. V. Dorph. Med en Fortale af Biskop Bloch, Vbd. 7 Mk. Bidrag til Historien af den veneriske Sygdoms Begyndelse og Fremgang i Danmark, indtil Midten af det 18de Aarhundrede. Jndledning til en Forelæsning af Prof. I. C. W. Wendt, h. 3 Mk. 8 s. Lære om almeen Velstand i Forbindelse med Statshuusholdning efter J. B. Say ved Frederik Cortsen, 2 Bind, 7 Rbd.",Bekjendtgjørelser,72,419,[1024],vib,predicted,unknown,,y
638456,vib_123375,1833-08-09,"[ 0.03771307 -0.00759645 -0.00798046 ...  0.00014579 -0.03332648
  0.01367121]",1,Bekjendtgjørelser,1833-08-09_292414,"Bliver et Overskud, (efterat Planen er forelagt høie Vedkommende, og samme udført), da anvendes dette til lige Deeling imellem de 2de Stiftelser, grundlagte, og af Hans Majestæt allernaadigst stadfæstede, til Minde om de Høikongelige Døttres høie Formælinger. – Offentligt Regnskab skal blive aflagt. – Med ethvert Bidrag udbedes Giverens Navn ved føiet. Redigeret af E. Nerenst, trykt og forlagt af N. P. Dons.",Nyeste Postefterretninger,63,411,[1024],vib,predicted,unknown,,y
664216,vib_149213,1839-03-07,"[ 0.03153417  0.00767499 -0.03296097 ... -0.00324164 -0.03252439
  0.00853288]",1,Bekjendtgjørelser,1839-03-07_334109,"Skudsmaalsbøger af Soldenfeldts Oplag i Kjøbenhavn, kan kjøbes hos Thjørring i Skive. God Salling Sæde=Havre. kan askjøbes. G. Boye. Graae Fredrikstedter Sennop. i Krukker af circa 1/2 Pots Jndhold, faaes for 2 Mk. Krukken hos G. Boye.",AVERTISSEMENTS,37,235,[1024],vib,predicted,unknown,,y
552357,vib_037070,1817-05-10,"[ 6.60060858e-03 -7.07229919e-05 -3.43704037e-02 ... -1.93390045e-02
 -4.89229821e-02  1.09966483e-03]",1,Bekjendtgjørelser,1817-05-10_163398,"Da der haves Grund til at formode, at bette ikke allevegne er efterkommet, saa bringes saadant herved paa ny i Erindring med Tilføiende: at bemeldte Skrivt, som, uagtet det er 15 Ark stort, sælges for 9 Rbmk. i r. Mai terie og 2 Rbdlr. indbunden, stedse kan faaes saavel hos mine sædvanlige Hr. Bogkommissionairer i Kjøbenhavn og Provindserne, som hos mig selv for den anførte Priis, Odense den 19 Februar 1817. S. Hempel.",Bekjendtgjørelser,73,422,[1024],vib,predicted,unknown,,y
556286,vib_041006,1818-01-24,"[ 0.01383425 -0.00229277 -0.02692804 ... -0.03628651 -0.02666226
 -0.00197157]",1,Bekjendtgjørelser,1818-01-24_168806,"Skive hos Forfatteren og i Viborg hos Roedsted og Dons. Paa Lynderupgaard, ved Viborg, kan en Student, eller i Mangel af denne, en duelig Seminarist, som foruden de Kundskaber han har erhvervet sig ved et Seminarium, tillige forstaaer grundig det tydske Sprog, strax erholde Condition med at informere nogle Børn. Kruse.",Bekjendtgjørelser,51,320,[1024],vib,predicted,unknown,,y
682550,vib_167576,1842-07-28,"[ 0.00276532 -0.00224832 -0.03511014 ... -0.02413143 -0.03130166
  0.00764639]",1,Bekjendtgjørelser,1842-07-28_363015,AVERTISSEMENTS. Professor Schouw's Portrait. 5 Mk. P. C. Kabell. Faaes hos,AVERTISSEMENTS,11,74,[1024],vib,predicted,unknown,,y
561655,vib_046394,1818-12-26,"[ 0.02091606  0.00531597 -0.03261931 ...  0.00648339 -0.03560211
 -0.010496  ]",1,Bekjendtgjørelser,1818-12-26_176408,"Den Augsburgske Confession er endnu bedre Kiøbden sælges, nylig udkommen, 2 Ark stor, for 8 Rbs. hos Hr. Boghandlere Schubothe, Brummer og Wahl.",Indenlandske Tidender,23,144,[1024],vib,predicted,unknown,,y
517720,vib_002345,1809-09-04,"[ 0.03278452  0.02163839 -0.01535395 ... -0.01227777 -0.01369508
  0.00525609]",1,Bekjendtgjørelser,1809-09-04_114531,"Prisen paa dette Stykke bliver som for det første, 1 Rd. for illuminere og 4 Mk. for mine",Bekjendtgjørelser,18,89,[1024],vib,predicted,unknown,,y
672811,vib_157825,1840-10-15,"[ 0.02036688  0.00702497 -0.03075643 ... -0.0328004  -0.04916692
  0.00800554]",1,Bekjendtgjørelser,1840-10-15_347704,"Fortegnelse over de Deputeredes Boepæle, faaes for 12 s. hos Boghandler Kabell. Udkommet er: Svar paa Hr. Pastor Carstens Bemærkninger over mine Berigtigelser ved hans Skrivt om Alheden og dens Colonier, af Kammerraad, Amtsog Colonieforvalter Morville og faaes for 12 s. hos P. C. Kabell.",Avertissements,45,288,[1024],vib,predicted,unknown,,y
632788,vib_117684,1832-05-06,"[ 0.03937325  0.00817649 -0.03147675 ... -0.01455233 -0.05503276
 -0.01080329]",1,Bekjendtgjørelser,1832-05-06_283162,"Regnskab over Aalborg Kjøbstads Fattigvæsen. og den dermed forbundne Arbeidsanstalt Indtægter og Udgifter i Aaret 1831 med tilhørende Ligning og Forsørgelsesplan, har forladt Pressen og faaes tilkjøbs for 3 Mk. paa Cancellieraad og Raadmand Wølfferdts Contoir.",Jndenlandske Efterretninger,36,260,[1024],vib,predicted,unknown,,y
612201,vib_097062,1827-10-20,"[ 0.04292948  0.00191963 -0.01420413 ...  0.00249807 -0.03923659
 -0.00935182]",1,Bekjendtgjørelser,1827-10-20_250224,"Lærebøger, Birchs Bibelhistorier, Katekismer og Almanakker, ABc. &c. &c. faaes hos A. F. Just.",Bekjendtgjørelser,14,94,[1024],vib,predicted,unknown,,y
542565,vib_027248,1815-07-20,"[ 0.03327424  0.00723685 -0.02257067 ... -0.0245939  -0.04942999
  0.00515113]",1,Bekjendtgjørelser,1815-07-20_149696,"J Anledning af den Evangeliske Salmebogs Jndførelse i Domkirkens Menighed, ønsker jeg at De af Menigheden, som ved mig ville anskaffe sig den, maatte med første bestille den, for at kunde i Tide have dem i den ønskede Format og med got Bind forsynet. A. F. Just.",Bekjendtgjørelser,47,262,[1024],vib,predicted,unknown,,y
520148,vib_004775,1810-03-29,"[ 0.00653987  0.00843679 -0.02767753 ... -0.01166278 -0.04810199
 -0.01049996]",1,Bekjendtgjørelser,1810-03-29_117986,"Brochdorffs Gaard, bortkommet 2 Stkr. Tegnebøger en med coulorte Blomster, den anden med tucherede Tegninger. Finderen loves en Douceur naar han leverer dem til Mahler Høyer.",Bekjendtgjørelser,26,174,[1024],vib,predicted,unknown,,y
566581,vib_051337,1819-11-01,"[ 0.03502893 -0.008281   -0.00934286 ... -0.02834882 -0.04256539
 -0.00817165]",1,Bekjendtgjørelser,1819-11-01_183593,"De i Viborg og Omegnen, som havde Bøger tillaant af min i Hamborg bortdøde Søn E. Frisenberg, ville med allerførste behage at tilsende mig dem.",Bekjendtgjørelser,25,143,[1024],vib,predicted,unknown,,y
658675,vib_143656,1838-01-11,"[ 0.02571876  0.00857293 -0.00886007 ... -0.01812217 -0.03149805
  0.01898423]",1,Bekjendtgjørelser,1838-01-11_325161,"Paa A. X. Kjeldsens Forlag, vil, dersom et tilstrækkeligt Antal Subscribenter melder sig, udkomme et 3die foreget, omarbeidet og forbedret Oplag af Sammes Ariebog. Bogen vil blive udstyret paa det properste, saavel i Henseende til Papir som Tryk, og leveres Subscribenterne, 15 Ark i Omslag, for 7 Mk. J Viborg subscriberes hos Boghandler Kabell.",AVERTISSEMENTS,54,346,[1024],vib,predicted,unknown,,y
648966,vib_133921,1835-12-05,"[ 0.02524283 -0.00805197 -0.02685639 ... -0.02432805 -0.03036256
 -0.01302198]",1,Bekjendtgjørelser,1835-12-05_309438,"Hare-, Ræve, Jlder-, Maar-, Brok- og OdderSkind kjøbes af M. N. Samson.",Bekjendtgjørelse,12,71,[1024],vib,predicted,unknown,,y
614736,vib_099600,1828-04-26,"[ 0.02382616  0.02270677 -0.04693276 ... -0.02340081 -0.02941708
 -0.0116086 ]",1,Bekjendtgjørelser,1828-04-26_253957,"S. Haubroe. P. Møgelvang. Hvor et Positiv eller lidet Orgel, passende for en Landsbyekirke, er at faae tilkjøbs, anviser Bogtrykter Dons.",Bekjendtgjørelser,21,137,[1024],vib,predicted,unknown,,y
572034,vib_056813,1820-11-08,"[ 0.03901558  0.0192483  -0.03665898 ... -0.02038991 -0.03214121
 -0.01418413]",1,Bekjendtgjørelser,1820-11-08_191683,"Almeenfattelig Forklaring over Klasselotteriets nuværende Indretning, ved Litteratus Bjørn, faaes for 2 Rbmk. Tegn hos I. C. Helm i Skive.",Bekjendtgjørelser,20,138,[1024],vib,predicted,unknown,,y
529691,vib_014341,1812-06-25,"[ 0.00468547 -0.00540166 -0.01452052 ... -0.01412047 -0.03118268
  0.00983024]",1,Bekjendtgjørelser,1812-06-25_131085,"Subskriptionsplan. Efterat 1ste Deel af min dramatiske Lommebognæsten er udsoler, vover jeg at indbyde det respective Publikum til Subskription paa 2den Deel.",Bekjendtgjørelser,22,158,[1024],vib,predicted,unknown,,y
593112,vib_077942,1824-07-17,"[ 0.02513845  0.02970074 -0.03117551 ... -0.01517717 -0.015206
 -0.00029812]",1,Bekjendtgjørelser,1824-07-17_222753,"Hvor nogle Læs godt Baar- og Kløver, Høekan faaes tilkjøbs, anviser Bogtrykkeriet.",Bekjendtgjørelser,12,82,[1024],vib,predicted,unknown,,y
563275,vib_048022,1819-04-05,"[ 0.00872054 -0.00302269 -0.02801939 ... -0.02878556 -0.05146487
 -0.00773208]",1,Bekjendtgjørelser,1819-04-05_178779,J Qvedlinburg kan faaes Gersdorffsche Familie-Efterretninger med 2 Steenaftryk for 1 Rd. 16 s. S. H. Cour. Perthes og Besser i Hamborg har dem og.,Blandede Efterretninger,25,146,[1024],vib,predicted,unknown,,y
557748,vib_042471,1818-04-27,"[ 0.01792382  0.00147856 -0.00530252 ...  0.00612982 -0.06733172
 -0.00232954]",1,Bekjendtgjørelser,1818-04-27_170831,"Hos undertegnede faaes, imod contant Betaling, got Propatria og Conceptpapiir, Evangeliske og Kingos Salmebøger, Haandbøger, Abeete, Lærebøger og Birchs Bibelhistorier. A. F. Just. Brev=Oblater og Messebrød samt rød Lak er nu igjen at faae hos Roedsted og Dous.",Bekiendtgjørelser,38,261,[1024],vib,predicted,unknown,,y
658523,vib_143504,1837-12-30,"[ 0.02317077  0.02383768 -0.02380885 ... -0.02949985 -0.05140265
 -0.01708767]",1,Bekjendtgjørelser,1837-12-30_324946,Nytaars-Gaver. En Deel smukke Taschenbücher for 1838 er i denne og næste Maaned at faae hos P. C. Kabell.,AVERTISSEMENTS,19,105,[1024],vib,predicted,unknown,,y
548299,vib_032998,1816-08-10,"[ 0.01960638  0.00678018 -0.01087974 ... -0.01420753 -0.03099325
 -0.00547292]",2,Bekjendtgjørelser,1816-08-10_157779,"Blanketter til Markedspasse faaes for 2 Rbd. Bogen paa Bogtrykkeriet i Viborg, Fra Pressen er udkommen, Ockonomiske Vink af C. Dreyer, forhenværende Raadmand (10 1/2 Ark) der sælges heftet, paa Trykpapiir for 2 Rbdlr. hos Forlæggeren Bogtrykker Elmenhoff i Randers og i Viborg hos A. F. Just. Fra Pressen er nu bleven færdig, Haandbog for den læsende Ungdom. Syvende Oplag(12 Ark stor, der er uforandret som det sidste Oplag og sælges, de stigende Priser uagtet, i Materie for 64 s. og indbunden for 1 Rbdlr. mod Contant hos Forfatteren og paa Bogladerne for nogen mere. Viborg, d. 1ste Juni 1816. 1 A. F. Just.",Bekjendtgjørelser,104,611,[1024],vib,predicted,y,,
621790,vib_106659,1829-12-05,"[ 0.01383317  0.00295082 -0.01314411 ... -0.02794406 -0.04930648
  0.01464619]",1,Bekjendtgjørelser,1829-12-05_265239,"Hos Undertegnede faaes: Betragtninger i Anledning af Professor Dr. VedelSimonsens Forslag til historiske Topegrarbiers Udarbeidelse. Ved Dr. Pastor N. Faber i Middelfart, b. 24 s. Allerunterthanigster Bericht an die Königliche DanischeRentekammer uder dir Torfmoore Seelands nach einer im Herdste 1828 deshalb unternommenen Reise. Von J. H. C. Dau, 1 Rbd. 48 sk. Ulrittes Flugt. Roman af Professor Ridder J. H. Smidt, 2 Dele, b. 4 Rbd. 24 s.; P. Virgilii Maronis operd, ed. N. F. Dorph.",Bekiendtgjørelser,76,486,[1024],vib,predicted,unknown,,y
558129,vib_042852,1818-05-20,"[ 0.03488215  0.00813485 -0.02440129 ... -0.01728649 -0.03629502
 -0.01202667]",1,Bekjendtgjørelser,1818-05-20_171375,"Conversations=Lexicon, og Magazin for de allernyeste og interessanteste Reisebeskriveller faaes hos Roedsted og Dous.",Bekiendtgjørelser,14,117,[1024],vib,predicted,unknown,,y
612199,vib_097060,1827-10-20,"[ 0.02482904  0.01903427 -0.00174114 ... -0.03002225 -0.0531236
  0.0195438 ]",1,Bekjendtgjørelser,1827-10-20_250222,"Hvo som maatte have Bøger til Laans fra Dorph. ombedes, behageligen at ville tilbagelevere dem snarest muligt.",Bekjendtgjørelser,17,110,[1024],vib,predicted,unknown,,y
596598,vib_081433,1825-02-16,"[ 0.03665774  0.0136914  -0.03032106 ... -0.024607   -0.03547573
 -0.00145747]",1,Bekjendtgjørelser,1825-02-16_227796,Paa den Wahlske Boghandlings Forlag i Kjøbenhavn udkommer fra Marts Maaned 1825.,Bekjendtgjørelser,12,80,[1024],vib,predicted,unknown,,y
