,article_id,date,embedding,n_chunks_orig,clean_category,nøgle,text,category,article_length,characters,embedding_shape,newspaper,label_type,book_announce,comment,predicted_book_announce
205191,aal_120214,1837-05-08,"[ 0.02653604  0.01195367 -0.01559629 ... -0.00604572 -0.02969707
 -0.00469103]",1,Bekjendtgjørelser,1837-05-08_85495,"Udgivet af P. Chr. Borch & H. Ph. Ries Enke. - Redigeret af Capitain v. Søderberg, Rd. af Dd.",Titelblad,19,93,[1024],aal,predicted,unknown,,y
205222,aal_120245,1837-05-09,"[ 0.03669582  0.01092543 -0.00642336 ... -0.00686219 -0.03317116
 -0.00517945]",1,Bekjendtgjørelser,1837-05-09_85539,"Udgivet af V. Chr. Borch & A. ph. Ries Enke. - Redigeret af Capitain v. Soderberg, Rd. af D.",Titelblad,19,92,[1024],aal,predicted,unknown,,y
205237,aal_120260,1837-05-09,"[ 0.03294463  0.01874552 -0.02535905 ... -0.02155154 -0.0370172
  0.01632681]",1,Bekjendtgjørelser,1837-05-09_85561,"Hror 12 complette Fag meget gode Vinduer, med Karme ere at erholde tilkjöbs, anvisersk Stiftsbogtrykkeriet.",Bekjendtgjørelser,15,107,[1024],aal,predicted,unknown,,y
205263,aal_120286,1837-05-10,"[ 0.02728006  0.00988626 -0.00633572 ... -0.021085   -0.05246791
  0.0150782 ]",1,Bekjendtgjørelser,1837-05-10_85589,"Førstkommende Løverdag, den 13de d. M., agte vi at aabne vor Læsestue i Leiebibliotheket paa Nørregade. Der vil henligge 2de Blade, som ikke holdes af Andre her i Byen, og et Blad, som vi fremlægge tidligere en sædvanligt, samt de nye Bøger, vi allerede have faaet med det Første erholde. Læsestuen er aaben til gratis Afbenyttelse for de faste Abonnenter til 4 Rbd. aarlig, alle Et ungt Menneske ønsker at undervise nogle Børn i Fransk og Tysk. Stiftsbogtrykkeriet anviser.",Blandede Efterretninger,79,474,[1024],aal,predicted,unknown,,y
205299,aal_120322,1837-05-13,"[ 0.01243608  0.00653208 -0.03573649 ... -0.02607428 -0.05707074
 -0.01501893]",1,Bekjendtgjørelser,1837-05-13_85636,"Fra Pressen er udkommen: Par Ord om Thorvaldsens Museumll, et Sendebrev til Menigmand, især i Jylland, fra J. R. Da mes kier, og faaes hos Herr Pastor Damkier i Kjettrup Præstegaard pr. Aalborg og hos Undertegnede for 12 s., heftet. Jacob H. Lundt. Hos S. A. Jacobsen udsælges af Frederiksværks.",Bekjendtgjørelser,50,295,[1024],aal,predicted,unknown,,y
205321,aal_120344,1837-05-16,"[ 0.03118731  0.00276394 -0.01295293 ... -0.00132416 -0.03158884
 -0.00352562]",1,Bekjendtgjørelser,1837-05-16_85661,"udgivet af D. Chr. Borch & H. Ph. Ries Enke. - Redigeret af Capitain v. Foderberg, Rd. af D.",Titelblad,19,92,[1024],aal,predicted,unknown,,y
205383,aal_120406,1837-05-18,"[ 0.01196267  0.0218711  -0.02166652 ... -0.00802692 -0.02592073
 -0.0045658 ]",1,Bekjendtgjørelser,1837-05-18_85742,"En god Malke=Ko, som nylig har eller snart skal kælve, bliver søgt. Bogtrykkeriet anviser.",Bekjendtgjørelser,14,90,[1024],aal,predicted,unknown,,y
205418,aal_120441,1837-05-20,"[ 0.03648507  0.01977059 -0.01566649 ... -0.01542758 -0.04675392
 -0.02377152]",1,Bekjendtgjørelser,1837-05-20_85792,"Nogle af de nyeste udkomne Bøger ere nylig modtagne fra Kjøbenhavn og henligge til Gjennemlæsning, førend de sættes i Circulation, nogle Dage i Læsestuen. Aalborg, den 20de Mai 1837. Lorenzen. Satterup.",Bekjendtgjørelser,31,202,[1024],aal,predicted,unknown,,y
205467,aal_120490,1837-05-23,"[ 0.02161434  0.00914243 -0.01328677 ... -0.00966899 -0.02570581
  0.00049709]",1,Bekjendtgjørelser,1837-05-23_85850,"udgivet af J. Chr. Borch & H. Ph. Kirs Enke. - Redigeret af Capitain v. Søderberg, Rd. af D.",Titelblad,19,92,[1024],aal,predicted,unknown,,y
205492,aal_120515,1837-05-25,"[ 0.02951791  0.00219389 -0.01359123 ... -0.00090463 -0.03371507
 -0.00256809]",1,Bekjendtgjørelser,1837-05-25_85884,"udgivet af P. Chr. Borch & H. Ph. Lies Enke. - Redigeret af Capitain v. Foderberg, Pd. af Dø¬",Titelblad,19,93,[1024],aal,predicted,unknown,,y
205502,aal_120525,1837-05-25,"[-0.00122841  0.01739686 -0.02351712 ... -0.02981295 -0.03852085
  0.00085245]",1,Bekjendtgjørelser,1837-05-25_85899,"Stænderdeputeret, Møller H. Wulff, har i Trykken udgivet en Oversigt over alle de Skatter, Byrder og Paalæg, som ere udredte af Kjøbstædbeboere og Landmænd paa det friog ufrie Hartkorn i Nørrejylland for Aaret 1834, med Anmærkninger af Conferentsr. Ørsted og Forfatterens Modbemærkninger.",Blandede Efterretninger,42,288,[1024],aal,predicted,unknown,,y
205560,aal_120584,1837-05-29,"[ 0.02831877  0.00930186 -0.01648467 ... -0.00931598 -0.03445813
  0.00050696]",1,Bekjendtgjørelser,1837-05-29_85973,"udgivet af J. Chr. Borch A. H. Ph. Lies Enke. - Redigeret af Capitain v. Bøderberg, Rd. af 2de",Titelblad,19,94,[1024],aal,predicted,unknown,,y
205581,aal_120605,1837-05-30,"[ 0.02927038  0.00635215 -0.01089327 ...  0.0014375  -0.03890971
 -0.01068441]",1,Bekjendtgjørelser,1837-05-30_86005,"udgivet af A. Chr. Borch & H. Pd. lies Enke. - Redigeret af Capitain v. Foderberg, Pd. af D.",Titelblad,19,92,[1024],aal,predicted,unknown,,y
205687,aal_120711,1837-06-05,"[ 0.03364626  0.00562061 -0.01035199 ... -0.00660954 -0.03428034
 -0.00255004]",1,Bekjendtgjørelser,1837-06-05_86162,"Udgivet af J. Chr. Borch & H. Ph. Ries Enke. - Redigeret af Capitain v. Foderberg, Rd. af D.",Titelblad,19,92,[1024],aal,predicted,unknown,,y
205798,aal_120823,1837-06-10,"[-0.00522737  0.00689705 -0.01132819 ... -0.02421048 -0.04001421
  0.00631083]",1,Bekjendtgjørelser,1837-06-10_86302,"Boghandler And. K. Kjeldsen af Randers kommer til Pintsemarkedet for at afsætte en Mængde Bøger, til billig Priis. Boutiken bliver paa Nytorv. Samme, har ogsaa et godt og vel vedligeholdt Leiebibliothek at afhænde strax, mod billig, contant Betaling. Huuslærerplads.",Blandede Efterretninger,39,266,[1024],aal,predicted,unknown,,y
205825,aal_120850,1837-06-12,"[ 0.03117236 -0.00219815 -0.01882765 ... -0.00468341 -0.03468478
 -0.00658767]",1,Bekjendtgjørelser,1837-06-12_86346,"udgivet af J. Chr. Borch & A. Pd. Bies Enke. - Redigeret af Capitain v. Foderberg, Rd. af Dd.",Titelblad,19,93,[1024],aal,predicted,unknown,,y
205852,aal_120877,1837-06-12,"[ 0.02917019 -0.01419077 -0.04685896 ... -0.02456191 -0.05725626
 -0.00729707]",1,Bekjendtgjørelser,1837-06-12_86381,"Bogen, som er 468 S. stort Octav, foruden Fortale og Jndholdsregister, trykt paa godt valtset Papiir, faaes til Commission for 20 Mk. hos Boghandler Sadolin i Aalborg.",Bekjendtgjörelser,27,167,[1024],aal,predicted,unknown,,y
205856,aal_120881,1837-06-13,"[ 0.03805495  0.00860269 -0.01187766 ...  0.00061722 -0.03020627
 -0.01276295]",1,Bekjendtgjørelser,1837-06-13_86385,"udgivet af A. Chr. Borch & A. Ph. Ries Enke. - Redigeret af Capitain v. Bøderberg, Rd. af D.",Titelblad,19,92,[1024],aal,predicted,unknown,,y
205868,aal_120893,1837-06-13,"[-0.00117562  0.00843618 -0.01229238 ... -0.02329458 -0.04020237
 -0.00120466]",1,Bekjendtgjørelser,1837-06-13_86403,"Boghandler And. K. Kjeldsen af Randers kommer til Pintsemarkedet for at afsætte en Mængde Bøger til billig Priis. Boutiken bliver paa Nytorv. Samme har ogsaa et godt og vel vedligeholdt Leiebibliothek at af hænde strax, mod billig, contant Betaling.",Bekjendtgjørelser,39,249,[1024],aal,predicted,unknown,,y
205935,aal_120960,1837-06-17,"[ 0.01725397  0.0040655  -0.02338124 ... -0.0141128  -0.02934786
  0.01805906]",1,Bekjendtgjørelser,1837-06-17_86504,"Alle Slags brugte Bøger, saasom Skolebøger, Lexicaer, gudelige Bøger, Morskabsbøger a. &c., kjøbes til de høiest mulige Priser af Bogbinder S. Kjergaard.",Bekjendtgjörelser,22,153,[1024],aal,predicted,unknown,,y
205949,aal_120974,1837-06-19,"[ 0.02839778  0.00716882 -0.00957114 ... -0.00238777 -0.03059479
 -0.00481266]",1,Bekjendtgjørelser,1837-06-19_86520,"Udgivet af V. Chr. Borch & H. Ph. Lies Enke. - Redigeret af Capitain v. Bøderberg, Ad. af Dd.",Titelblad,19,93,[1024],aal,predicted,unknown,,y
205981,aal_121006,1837-06-22,"[ 0.02152508  0.00848013 -0.01666744 ... -0.0135185  -0.02648522
  0.00535014]",1,Bekjendtgjørelser,1837-06-22_86563,"udgivet af J. Chr. Borch & R. Ph. Niels Enke. Redigeret af Capitain v. Søberberg, Rd. af D.",Titelblad,18,91,[1024],aal,predicted,unknown,,y
206002,aal_121027,1837-06-22,"[ 0.00890544  0.02213018 -0.02306989 ... -0.00252521 -0.06080196
 -0.01881552]",1,Bekjendtgjørelser,1837-06-22_86589,"Gamle, helst storslede Palmebøger af Biskop Kingo, Norskabsbøger og gudelige Sangbøger m. fl., kjøbes og sælges til de meest billige Priser af afskediget Sergeant P. Braarup, boende i Møllegaden i Aalborg.",Bekjendtgjørelser,31,205,[1024],aal,predicted,unknown,,y
206014,aal_121039,1837-06-22,"[ 0.01483374  0.02836826 -0.00131856 ... -0.02114818 -0.02297347
 -0.00127479]",1,Bekjendtgjørelser,1837-06-22_86601,Rettelse. J nogle Exemplarer af f. Nr. var ved Ombrækningen de 3 første Linier af Proclamaet om Jndkaldelsen af Gjæstgiver Jelstrups Creditorer kommet paa den 6te istedetfor den 7de Spalte.,Bekjendtgjørelser,30,189,[1024],aal,predicted,unknown,,y
206015,aal_121040,1837-06-24,"[ 0.03608766  0.00955904 -0.01465292 ...  0.00504118 -0.02692888
 -0.00161218]",1,Bekjendtgjørelser,1837-06-24_86601,"udgivet af 2. Chr. Borch & H. Ph. Lies Enke. - Redigeret af Captain v. Føderberg, Pd. af D.",Titelblad,19,91,[1024],aal,predicted,unknown,,y
206048,aal_121073,1837-06-24,"[ 0.01755144  0.01280977 -0.02122545 ... -0.02600395 -0.02169634
  0.01773167]",1,Bekjendtgjørelser,1837-06-24_86643,"Limschou. Sørensen. Alle Slags brugte Bøger, saasom Skoleboger, Lexicaer, gudelige Bøger, Morskabsbøger &c. &c., kjøbes til de høiest mulige Priser af Bogbinder S. Kjergaard.",Blandede Efterretninger,24,174,[1024],aal,predicted,unknown,,y
206050,aal_121075,1837-06-24,"[ 0.01254268  0.00915856 -0.01973097 ... -0.02816435 -0.04626273
  0.00784179]",1,Bekjendtgjørelser,1837-06-24_86646,"Bekjendtgjørelser. Til Bedste for Enken efter den ved Moens Klint i afvigte Marts Maaned forulykkede Toldbetjent Haste er til mig indsendt endeel Exemplarer af en liden Pjece, betitlet, Træsnit. Prisen er 1 Mk. Dersom Nogen i Anledning af det veldædige Øiemeed vil give meere modtages, det med Taknemmelighed. Rottbøll Sadolin.",Bekjendtgjørelser,50,327,[1024],aal,predicted,unknown,,y
206056,aal_121081,1837-06-26,"[ 0.02549274 -0.00396572 -0.01794627 ... -0.01119117 -0.03883612
 -0.00411906]",1,Bekjendtgjørelser,1837-06-26_86652,"udgivet af J. Chr. Borch & A. Ph. nies Enke. - Redigeret af Captain v. Baderberg, Pd. af D.",Titelblad,19,91,[1024],aal,predicted,unknown,,y
206095,aal_121120,1837-06-29,"[ 0.02670791  0.01393124 -0.01412598 ... -0.01342438 -0.02910437
  0.00559699]",1,Bekjendtgjørelser,1837-06-29_86702,"Udgivet af J. Chr. Borch & R. Ph. Res Enke. - Redigeret af Capitain v. Søberberg, Rd. af D.",Titelblad,19,91,[1024],aal,predicted,unknown,,y
206129,aal_121155,1837-07-01,"[ 0.0277773   0.00858979 -0.01504139 ... -0.00547068 -0.03114536
 -0.00264495]",1,Bekjendtgjørelser,1837-07-01_86755,"udgivet af J. Chr. Borch & H. Ph. Ries Enke. - Redigeret af Capitain v. Bøderberg, Rd. af Dø¬",Titelblad,19,93,[1024],aal,predicted,unknown,,y
206153,aal_121179,1837-07-01,"[ 0.02178409  0.02109005 -0.02583675 ... -0.00862121 -0.05812509
 -0.01509537]",1,Bekjendtgjørelser,1837-07-01_86791,"Gamle, helst forsilde Psalmebøger af Morskabsbøger og gudelige Biskop Kingo, Sangbøger m. fl., kjøbes og sælges til de meest billige Priser af afskediget Sergeant P. Braarup, boende i Møllegaden i Aalborg.",Bekjendtgjørelser,31,205,[1024],aal,predicted,unknown,,y
206202,aal_121228,1837-07-04,"[ 0.02904384  0.00839095 -0.01534982 ... -0.00823721 -0.02865618
 -0.00170455]",1,Bekjendtgjørelser,1837-07-04_86854,"udgivet af J. Chr. Borch & R. Ph. Rees Enke. - Redigeret af Capitain v. Bøderberg, Rd. af D.",Titelblad,19,92,[1024],aal,predicted,unknown,,y
206253,aal_121279,1837-07-08,"[ 0.034177    0.00912471 -0.01271793 ... -0.00185013 -0.03196074
 -0.00789901]",1,Bekjendtgjørelser,1837-07-08_86918,"Udgivet af P. Chr. Borch & H. Ph. Ries Enke. - Redigeret af Capitain v. Bøderberg, Ad. af D.",Titelblad,19,92,[1024],aal,predicted,unknown,,y
206268,aal_121294,1837-07-08,"[ 0.0381312  -0.01400512 -0.03378791 ... -0.01469667 -0.04137161
 -0.01137554]",1,Bekjendtgjørelser,1837-07-08_86937,"Det Bedste, som er at see i Dyrehaven i Aar, er Beckers Taskenspillerkunster og Prof. Heesbees mechaniske, physiske og eqvilibriske samt necromantiske og electriske Productioner.",Fædrenelandet,25,178,[1024],aal,predicted,unknown,,y
206323,aal_121349,1837-07-10,"[-0.00935318  0.02148224 -0.02934181 ... -0.04160501 -0.04248968
  0.00783818]",1,Bekjendtgjørelser,1837-07-10_87015,"Dommerkasketter til nedsatte Priser sælges af J. H. Lewy. Underviisning. i det tydske, franske, latinske og græske Sprog, samt i de øvrige Skolevidenskaber, tilbydes af Strahlendorff. boende hos Enkemadame Krohn. St. St. Blichers Efteraarserindringer fra en Sommerreise i Sverrig, i Aaret 1836, faaes for 3 Mk. i de fleste Boglader i Danmark.",Blandede Efterretninger,52,342,[1024],aal,predicted,unknown,,y
206406,aal_121432,1837-07-15,"[ 0.03367401 -0.00075616 -0.01982556 ... -0.01049933 -0.05671818
  0.02101266]",1,Bekjendtgjørelser,1837-07-15_87120,Fortegnelsen over S. Kjergaards nye Leiebibliothek er udkommen og faaes paa Bibliotheket for 8 s. Tegn. pr. Exemplar.,Blandede Efterretninger,18,117,[1024],aal,predicted,unknown,,y
206426,aal_121452,1837-07-17,"[ 0.02450407  0.00907843 -0.014594   ... -0.00996014 -0.03292675
  0.00036076]",1,Bekjendtgjørelser,1837-07-17_87141,"udgivet af J. Chr. Borch & H. Ph. Lies Enke. Redigeret af Capitain v. Bøderberg, Pd. af D.",Titelblad,18,90,[1024],aal,predicted,unknown,,y
206454,aal_121480,1837-07-18,"[ 0.02320058  0.00376837 -0.01835201 ... -0.01194854 -0.0323504
 -0.00402161]",1,Bekjendtgjørelser,1837-07-18_87175,"udgivet af J. Chr. Borch & R. Ph. Nies Enke. - Redigeret af Capitain v. Bøderberg, Rd. af D.",Titelblad,19,92,[1024],aal,predicted,unknown,,y
206488,aal_121514,1837-07-22,"[ 0.03007619  0.00913065 -0.01398838 ... -0.00912919 -0.02995902
  0.000567  ]",1,Bekjendtgjørelser,1837-07-22_87216,"udgivet af J. Chr. Borch & R. Ph. Res Enke. - Redigeret af Capitain v. Bøderberg, Rd. af D.",Titelblad,19,91,[1024],aal,predicted,unknown,,y
206553,aal_121579,1837-07-25,"[ 0.02902808 -0.00037521 -0.01356236 ... -0.0030385  -0.03305335
 -0.00269055]",1,Bekjendtgjørelser,1837-07-25_87309,"udgivet af D. Chr. Borch & H. Ph. Ries Enke. - Redigeret af Capitain v. Fodetberg, Rd. af Dr.",Titelblad,19,93,[1024],aal,predicted,unknown,,y
206575,aal_121601,1837-07-27,"[ 0.02814341  0.01188897 -0.01665749 ... -0.01206908 -0.02676798
  0.00214232]",1,Bekjendtgjørelser,1837-07-27_87341,"udgivet af J. Chr. Borch & R. Ph. Kies Enke. - Redigeret af Capitain v. Søderberg, Rd. af D.",Titelblad,19,92,[1024],aal,predicted,unknown,,y
206650,aal_121676,1837-07-31,"[ 0.0326107   0.00969986 -0.01523977 ... -0.00562248 -0.02993208
  0.0022863 ]",1,Bekjendtgjørelser,1837-07-31_87441,"Udgivet af D. Chr. Borch X. A. Ph. Ries Enke. - Redigeret af Capitain v. Bøderberg, Rd. af D.",Titelblad,19,93,[1024],aal,predicted,unknown,,y
206740,aal_121766,1837-08-05,"[ 0.02553332  0.00468524 -0.01775879 ... -0.01013331 -0.02782913
 -0.00158543]",1,Bekjendtgjørelser,1837-08-05_87562,"udgivet af J. Chr. Borch & R. Ph. Niels Enke. - Redigeret af Capitain v. Bøderberg, Rd. af D.",Titelblad,19,93,[1024],aal,predicted,unknown,,y
206808,aal_121834,1837-08-08,"[ 0.03432972  0.01040679 -0.00743829 ... -0.01166815 -0.03406455
 -0.01893507]",1,Bekjendtgjørelser,1837-08-08_87652,"udgivet af A. Chr. Borch & H. Ph. Ries Enke. - Rdigeret af Captain v. Badererg, d. af D.",Titelblad,19,88,[1024],aal,predicted,unknown,,y
206826,aal_121852,1837-08-10,"[ 0.03576478  0.01117852 -0.01409821 ... -0.00316164 -0.03022706
 -0.01117461]",1,Bekjendtgjørelser,1837-08-10_87678,"Udgivet af P. Chr. Borch & A. Ph. Ries Enke. - Redigeret af Capitain v. Bøderberg, Rd. af D.",Titelblad,19,92,[1024],aal,predicted,unknown,,y
206852,aal_121878,1837-08-12,"[ 0.02946296  0.01031126 -0.01617347 ... -0.00762736 -0.02971991
 -0.0096221 ]",1,Bekjendtgjørelser,1837-08-12_87713,"Udgivet af D. Chr. Borch & A. Ph. Lies Enke. - Redigeret af Capitain v. Bøderberg, Rd. af D.",Titelblad,19,92,[1024],aal,predicted,unknown,,y
206915,aal_121941,1837-08-15,"[ 0.0283586   0.01031419 -0.0153868  ... -0.00918484 -0.03142418
 -0.0058729 ]",1,Bekjendtgjørelser,1837-08-15_87796,"udgivet af J. Chr. Borch & A. ph. Lies Enke. - Redigeret af Capitain v. Bøderberg, Rd. af D.",Titelblad,19,92,[1024],aal,predicted,unknown,,y
206936,aal_121962,1837-08-17,"[ 0.02896665  0.00842145 -0.01413577 ... -0.00660173 -0.0320691
 -0.00278437]",1,Bekjendtgjørelser,1837-08-17_87820,"udgivet af J. Chr. Borch & H. Ph. Ries Enke. - Redigeret af Capitain v. Bøderberg, Rd. af D.",Titelblad,19,92,[1024],aal,predicted,unknown,,y
206973,aal_121999,1837-08-19,"[ 0.0352178   0.00850705 -0.01429002 ... -0.00128324 -0.03085522
 -0.01027284]",1,Bekjendtgjørelser,1837-08-19_87861,"udgivet af P. Chr. Borch & A. Ph. Ries Enke. - Redigeret af Capitain v. Bøderberg, Rd. af D.",Titelblad,19,92,[1024],aal,predicted,unknown,,y
207040,aal_122066,1837-08-22,"[ 0.04135839  0.00384989 -0.00845015 ...  0.0024446  -0.03157655
 -0.01076243]",1,Bekjendtgjørelser,1837-08-22_87951,"udgivet af A. Chr. Borch & A. Ph. Ries Enke. - Redigeret af Capitain v. Foderberg, Rd. af D.",Titelblad,19,92,[1024],aal,predicted,unknown,,y
207048,aal_122074,1837-08-22,"[ 0.02209686  0.0225563  -0.0158043  ... -0.01031714 -0.02708555
  0.03488862]",1,Bekjendtgjørelser,1837-08-22_87961,"En Hjælpelærer, der tillige kan lede Sangen i Kirken søges. De herpaa Reflecterende behage i portofrie Brevat henvende sig til Selchau, Sognepræst. Adr. Ruberg pr. Hjørring.",Blandede Efterretninger,26,173,[1024],aal,predicted,unknown,,y
207055,aal_122081,1837-08-24,"[ 0.02624533  0.00818268 -0.01556002 ... -0.00477949 -0.036455
 -0.00604423]",1,Bekjendtgjørelser,1837-08-24_87968,"udgivet af J. Chr. Borch & H. Pd. Ries Enke. - Redigeret af Capitain v. Bøderberg, Rd. af Pd.",Titelblad,19,93,[1024],aal,predicted,unknown,,y
207074,aal_122100,1837-08-24,"[ 0.00736532  0.00262483 -0.02087987 ... -0.01476195 -0.02809986
  0.01480407]",1,Bekjendtgjørelser,1837-08-24_87992,Hvo som maatte være i Besiddelse af paategnede Subscriptionsplaner til Pastor Winstrups Prædikener bedes at indsende samme til Jacob H. Lundt.,Bekjendtgjoreløer,21,142,[1024],aal,predicted,unknown,,y
207116,aal_122143,1837-08-26,"[ 0.04080376  0.01059976 -0.02512912 ... -0.00418438 -0.04764985
 -0.01303276]",1,Bekjendtgjørelser,1837-08-26_88044,"Skipper Søren Sørensen med Jagten, Enigheden, der for Tiden er beliggende i Altona, medtager Fragtgods derfra til Aalborg og Frederikshavn. En liden Bog: Et Menneskes Omvendelse til Gud, som er en Hemmelighed (Fortalen undertegnet Rockenitz, Ny-Aars Dagen 1736. H. C. E.), ønskes tilkjøbs, helst heel og reen, men ogsaa naar den kun ikke er altfor beskadiget. Adresse-Contoiret anviser. NB. Endog blot Laanet af samme for en kort Tid vilde modtages med megen Taknemmelighed.",Bekjendtgjørelser,73,474,[1024],aal,predicted,unknown,,y
207123,aal_122150,1837-08-26,"[ 0.02475054  0.00990923 -0.01124977 ... -0.0263921  -0.04507841
 -0.0132853 ]",1,Bekjendtgjørelser,1837-08-26_88052,"Schous Udtog af Forordninger for Aaret 1836, hæftes 9 Mk. 8 s. For dem, der skulle mangle Aargange af bemeldte Værk, bekjendtgjøres, at samme kunne faaes til Bogladepriis hos Rottbøll Sadolin, Boghandler og Bogbinder.",Bekjendtgjørelser,34,217,[1024],aal,predicted,unknown,,y
207137,aal_122164,1837-08-26,"[ 0.01231263 -0.0035188  -0.01331124 ... -0.0203658  -0.03017502
  0.00153321]",1,Bekjendtgjørelser,1837-08-26_88069,"Med dette Nummer følger Indbydelse til Subscriptiopaa Oversættelse af Stunden der Andacht, Posten fra Kjøbenhavn ankom først idag Formiddag Kl. 32",Bekjendtgjørelser,21,146,[1024],aal,predicted,unknown,,y
207138,aal_122165,1837-08-28,"[ 0.03357895  0.01365418 -0.01420659 ... -0.00133043 -0.02795383
 -0.01200313]",1,Bekjendtgjørelser,1837-08-28_88069,"udgivet af A. Chr. Borch & K. p. Lies Enke. Redigeret af Capitain v. Bøderberg, M. af D.",Titelblad,18,88,[1024],aal,predicted,unknown,,y
207162,aal_122189,1837-08-28,"[ 0.01901177  0.02172147 -0.01752334 ... -0.01387081 -0.01861001
  0.03390405]",1,Bekjendtgjørelser,1837-08-28_88105,"En Hjælpelærer, der tillige kan lede Sangen i Kirken, søges. De herpaa Reflecterende behage i portofrie Breve, at henvende sig til Selchau, Sognepræst. Adr. Ruberg pr. Hjørring.",Bekjendtgjoreløer,27,177,[1024],aal,predicted,unknown,,y
207164,aal_122191,1837-08-29,"[ 0.02699748  0.00891846 -0.01552624 ... -0.00436614 -0.03273053
 -0.00803817]",1,Bekjendtgjørelser,1837-08-29_88106,"udgivet af P. Chr. Borch & H. p. Lies Enke. - Redigeret af Capitain v. Bøderberg, Pd. af D.",Titelblad,19,91,[1024],aal,predicted,unknown,,y
207216,aal_122243,1837-09-02,"[ 0.0368879   0.01200811 -0.01135771 ... -0.00288139 -0.02728081
 -0.01014004]",1,Bekjendtgjørelser,1837-09-02_88174,"Udgivet af A. Chr. Borch & R. Ph. Ries Enke. - Redigeret af Capitain v. Bøderberg, Rd. af D.",Titelblad,19,92,[1024],aal,predicted,unknown,,y
207275,aal_122302,1837-09-04,"[-0.00299416  0.02550464 -0.0408021  ... -0.02001246 -0.01199613
  0.00736564]",1,Bekjendtgjørelser,1837-09-04_88250,"Den Conferentsraad Bugges Bo tilhørende Malerisamling udbragtes, ved den derover afholdte Auction, til omtrent 20,000 Rbd. De høiest betalte Stykker vare et af Lingenbach til 720 Rbd. og tvende af Ruysdal til 700 (S. Bl.) og 620 Rbd.",Fædrenelandet,38,233,[1024],aal,predicted,unknown,,y
