,article_id,date,text
278023,ode_036963,1817-06-16,"Fløde og nykjernet Smør erholdes daglig paa Gillestedgaard, og kan bestilles hos Smaghandler Hans Lange paa Flakhaugen i Odense. Huset No. 205 i Odense Staalstræde, som bestaaer af 3 Fag 1 Etage med Hauge, er underhaanden at faae tilkjøbs og kan tiltrædes strax eller til Michaeli Flyttetid d. A. Lysthavende ville henvende sig til Hr. Forvalter Trunnerup paa Veirup. 2 a 3 Værelser i nederste Etage med Kjøkken, Spiskammer og rummeligt Baghuus, og om muligt en liden Hauge, forlanges til Leie førstkommende Michaeli Fløttetid. Leien kan, som forlanges, betales forud. Man behager at henvende sig til i Skrædermester Bærendts i Overstræde, der har i Kommission at besørge samme. - Odense den 14 Juni 1817. J Overstræde No. 130 forfærdiges indtil videre nye Buxeseler, Kaskjetter, samt repareres gamle Hatte, enten med Overtræk, Oppudsning eller andet mere; ligeledes forandtes gamle Chacots efter nu brugelig Maade, tillige repareres gamle Buxeseler og Paraplyer af H. C. Falck, Fabriker. Ligeledes forfærdiges sammesteds alle Sorter Sadelmaegerarbeide, saavel i som udenfor Huset, ligesom naar jeg ee forlanges paa Landet. H. C. Falk, Frie=Sadelmagermester. Tirsdagen den 24 hujus, Kl. 10 Formiddag, bliver ved Auction bortsolgt 160 Tdr. Kongelig Magasinhavre, hvoraf Prøver forinden forevises af Fredsmægler, Hr. Kjøbmand Poul Jacobsen i Faaborg, i hvis Gaard Auctionen holdes. Faaborg den 2 Juni 1817. Wiborg. 300 Løverdagen den 21 hujus, Kl. 12 Middag, lader Hr. Proprietair Haugsted ved en eneste Auction opbyde, og, om nogenlunde antageligt Bud skeer, absolut bortsælge en Søeboe, Gods tilhørende sæsteledig Gaard, beliggende i Vesterhæsing, Sogn og Bye, af Hartkorn 4 Tdr. 2 Fdkr. særdeles god Ager Eng og Gjerdselskov, samt fortrinlig og uopbrugelig Tørvebund. Auctionen holdes paa Raadhuset i Faaborg, og Konditionerne ere forinden til Eftersyn saavel her paa Kontoiret som paa Søeboe Hovedgaard. Salling Herredskontoir den 5 Juni 1817. Wiborg. Afgangne Kjøbmand Gamme Clemmensens Stervboes Ind- og Udboe, bestaaende af Sølv, Kobber, Tin, Mesning og Jern, Borde, Stole, Chatoller, Dragkister, Kakkellovne, Sengesteder, Sengeklæder, Dækketøi, og andet Linmed, Vogne og Avlsredskaber, Heste, Køer, Faar og Sviin, samt nogle Møllestene, m.v., bortsælges ved offentlig Auctionden 25 indeværende Maaned og følgende Dage. Auctionen, holdes deels i Stervboegaarden her i Assens og deels i den nærved liggende Colds Mølle, og begynder hver Dags Formiddag Kl. 9 slet. Trykte Fortegnelser kunne forinden faaes, hos Hr. Kjøbmand Hans Clemmensen; hvilket herved bekjendtgjøres. Assens den 11 Juni 1817. R. L. Nellemann, Auctionsdirektør. Paa en Herregaard i Fyen er til førstkommende 1 Novbr. er fordeelagtig Tjeneste ledig for en duelig Fisker. De foreløbig Vilkaar erfares paa Adressekontoiret i Odense. Uden paalidelige Vidnesbyrd om den Søgendes Duelighed og Erfarenhed i Færskvands-Fiskeriet, som om hans moralske Levnet, nytter det ingen at melde sig. En duelig Pottemagersvend kan faae en fordeelagtig Kondition i Jydland; om Konditionerne aftales med Skarprettet Stengel i Odense. Tre Huse, som hver bestaaer af en Stue, Sengkammer, Kjøkken og Spiiskammer samt en liden Hauge, er at bekommes tilkjøbs; 3/5 af Kjøbesummen kan, imod antagelig Sikkerhed, blive staaende i 5 Aar uopsagt; i Mangel af Salg kan samme strax erholdes til Leie. Odense den 19 Mai 1817. H. Vardram."
330788,ode_089821,1829-01-22,"Odense den 12 Januar 1829. Et dannet Fruentimmer af god Familie, hvis Formue ikke tillader at leve ganske uafhængig, ønsker sig til Foraaret optagei en honet Familiekreds som Medhielperinde i alle huusligeSysler. Hun er fra Barndommen vant til Virksomhed, og har Anbefalinger saavel for Duelighed som for moralsk Værd. Løn modtages ikke, kun en venskabelig Omgang er hende, som hjem og forældreløs, af Vigtighed. Har Familien Børn, tilbyder hun dem Underviisning nogle Timer daglig. Billetter, mærket 7, 18, 68, aflægges paa Adressekontoiret. Til 1 Mai kan en duelig og forsøgt Meierske faae Kondition paa en Herregaard her i Fyen. Adressekontoiret anviser. Paa en Herregaard i Fyen bliver til 1 Mai en særdeles fordeelagtig Kondition at erholde for en Huusholderske, som er vel øvet i Kogning og Bagning, samt Bestyrelsen af en stor Huusholdning paa Landet, Vedkommende, som maatte ønske samme, ville henvende dem til Adressekontoiret, som giver nærmere Underretning. Et Fruentimmer af fat Alder, som forstaaer at bestyre et herskabeligt eller borgerligt Huus i sit hele Omfang, enten som Huusholderske eller Huusbestyrerinde, ønsker sig en Kondition til Mai 1829. Paa Duelighed og Troskab kan sikkert stoles, og om forlanges gode Rekommendationer fremvises. Adressekontoiret giver videre Oplysning. Af Umyndiges Midler er 165 Rbd. 5 Mk. 9 s. Sølv og 203 Rbd. 4 Mk. 14 ½ ½ s. Sedler og Tegn at faae til Laanimod lovbefalet Sikkerhed, naar Man henvender sig til Forvalter Heilmann paa Hindsgaul. Formedelst anden Bestemmelse er et Huus paa 4 Fag til Gaden, indrettet til Bagerie, med en liden Gaardsplads, strax at faae tilkjøbs. Af Kjøbesummen kan 300 Rbd. blive staaende, mod første Prioritet. Adressekontoiret anviser. Et eller to Værelser, med eller uden Meubler, er til Leie for en eenlig Person til Paaske Flyttetid. Adressekontoiret anviser. J Gaarden No. 261 paa Vestergade, 2den Etage, er at faae til Leie førstkommende Paaske Flyttetid 2 Værelser, Kjøkken og Spisekammer. En god Leilighed for en liden Familie er til næstkommende Paaske Flyttetid at bekomme i Bispinde Hansens Gaard paa Vestergade."
13734,lol_013789,1814-08-09,"Undertegnede har forlængst havt ifinde, at udgive en Udsigt over det danske Monarchies Skattevæsen, med Forklaring overhvad Paabuddene have indbragt, Det var hans Agt, at give en saadan Fremstilling for ethvert Aar især, hvilken Henseende han troede det passende, at begynde med Aaret 1806, som det sidste, førend en forstyrrende Krig. Han ønskede, at udgive et Bind for hvert Aar, deelt i tre Hefter, det første for Kongeriget Danmark, det andet for Kongeriget Norge, det tredie for Hertugdømmene Slesvig og Holsteen og for Colonierne."
444465,thi_001187,1825-04-29,"Avertissement. Da jeg har modtaget Bestyrelsen af det her i Thisted Kjøbstæd værende Kongelig allernaadigst privilegerede Farverie, saa anbefaler jeg mig herved saavel til Kjøbstædens som Omegnens Beboere, med Farvning af alle Couleurer uldne, linnede og silke Tøier, samt Overskjæring, Præsning og Trykning; lovende reel Behandling og billig Priis. Thisted, den 29de April 1825. C. Bonne. Frykkes, redigeres og udgives i Thisted af J. S. 2 und."
361259,ode_120403,1836-05-13,"Skipper Rasmus Holbech afgaaer herfra til Altona. (Ved Feiltagelse er i No. 76 nævnt H. Holbech, som ikke afgaaer Hee & Maar. dertil.) Skipper H. N. Hansen her af Odense er afgaaet til Altona, og anbefaler sig ved sin Ankomst dertil for Fragtgods til Odense og Fyens øvrige Kjøbstæder. Man behager hersteds at Hee & Maar. henvende sig til Skipper C. C. Bang af Odense ligger under Ladning i Altona til Odense og øvrige fyenske Kjøbstæder, og agter sig derfra bestemt imorgen 8 Dage. 12 a 1400 Rbdlr., private Midler, ønskes til Laans i anstundende Juni Termin, imod god 1ste Prioritets Pant i en Landeiendom. Man vilde behage at give den Søgende Underretning i forseglede billetter, indleverede paa Adressekontoiret. og mærket ""Laan. 1 a 9. Klæde=OpMit vel assorteerte Klæde=Lager, som i disse Dage er blevet forøget med et smukt Udvalg af Sommertøier til Frakker & Pantalons, samt meget smukke Veste, anbefales herved, med Forsikkring om den reelleste og billigste BeChr. Jürgensen jun. handling. Overgade No. 3. 100 Hos Parasoller. Med et godt Udvalg til alle Priser anbefaler sig Chr. Jürgensen jun."
214350,aal_129393,1838-10-22,"Efter Begjæring af Consul og Procurator Lützhoffs i Thisted, som dertil af Amtet beskikket Sagforer, bliver, ifølge forud passeret Adjudication og til fyldestgjørelse for paadragne Skatte- og Afgiftsrestancer, det hidtil Jens Madsen tilhørende Huus med Tilliggende, af Hartkorn, 4 Skpr. 1 Fdkr. 1 Alb., beliggende i Øslos By og Sogn, Vester=Hann-Herred og Thisted Amt, stillet til Bortsalg ved 3 Auctioner, som afholdes: 1ste Auction Tirsdagen den 20de Novbr. førstk., 2den Auction Tirsdagen den 4de Decbr. førstk., og 3die Auction Onsdagen den 19de Decbr. førstk., de 2 første Gange om Eftermiddagen Kl. 4 og sidste Gang om Middagen Kl. 12. De 2 første Auctioner afholdes paa Jurisdictionens Tingsted i Kjettrup Sogn, og 3die Auction, hvorved Eiendommen agtes absolut bortsolgt, i selve Huset. - Auctionsconditionerne ere inden 1ste Auction til Eftersyn hos Reqvirenten og siden her paa Contoiret. Denne Bekjendtgjørelse tjener tillige til Efterretning for vedkommende Panthavere ifølge Pl. 22de April 1817. Hann-Herredernes Contoir paa Skjerpinggaard, den 17de Octbr. 1838. C. W. Qvistgaard. Efter Begjæring af Consul og Procurator Lützhøft i Thisted, som dertil af Amtet beskikket Sagfører, bliver, ifølge forud passeret Adjudication og til fyldestgjørelse for paadragne Skatte- og Afgiftsrestancer, en, Kammerraad Raun tilhørende, men i Amtstuen paa Lars Skaarups og Mikkel Christensens Navne anført, Parcel af forrige Thomas Jepsens Gaard i Høistrup, af Hartkorn 3 Skpr. 1 Fdkr. 1 Alb., beliggende i Tommerby Sogn, Vester=Hann-Herred og Thisted Amt, stillet til Bortsalg ved 3 offentlige Auctioner, som afholdes: 1ste Auction Tirsdagen den 20de Novbr. førstk., 2den Auction Tirsdagen den 4de Decbr. først., og 3die Auction Onsdagen den 19de Decbr. førstk., de 2 første Gange og Eftermiddagen Kl. 3 1/2 om sidste Gang om Formiddagen Kl. 10. De 2 første Auctioner afholdes paa Jurisdictionens Tingsted i Kjettrup Sogn, og 3die Auction, hvorved Eiendommen agtes absolut bortsolgt, i Sognefoged Peder Frandsens Gaard i Høistrup. - Auctionsconditionerne ere inden 1ste Auction til Eftersyn hos Reqvirenten og siden her paa Contoiret. Denne Bekjendtgjørelse tjener tillige til Efterretning for vedkommende Panthavere, ifølge Pl. 22de April 1817. Hann-Herredernes Contoir paa Skjerpinggaard, den 17de October 1838. C. W. Qvistgaard. Efter Begjæring af Consul og Procurator Lützhøft i Thisted, som dertil af Amtet beskikket Sagfører, bliver, ifølge forud passeret Adjudication og til fyldestgiørelse for paadragne Skatte- og Afgiftsrestancer, de Albrecht Diernes hidtil tilhørende Parceller Nr. 1, 2, 5, 6 og 7 af forrige Engemann Knudsens Gaard i Huusby, tilsammen af Hartkorn 8 Tdr. 3 Skpr. 1/5 Alb., beliggende i Kjettrup Sogn, Vester=Hann-Herred og Thisted, Amt, stillede til Bortsalg ved 3 offentlige Auctioner, som afholdes: 1ste Auction Tirsdagen den 20de Novbr. førstk., 2den Auction Tirsdagen den 4de Decbr. førstk., og 3die Auction Tirsdagen den 18de Decbr. førstk., hver Gang om Eftermiddagen Kl. 3. De 2 første Auctioner afholdes paa Jurisdictionens Tingsted i Kjettrup Sogn, og 3die Auction, hvorved Eiendommen, der opraabes deels samlet, deels i Parceller, agtes absolut bortsolgt, i den Gaardeier Thim tilhørende Gaard i Huusby. - Auctionsconditionerne ere inden 1ste Auction til Eftersyn hos Reqvirenten og siden her paa Contoiret. Denne Bekjendtgjørelse tjener tillige til Efterretning for vedkommende Panthavere ifølge Pl. 22de April 1817. Hann-Herredernes Contoir paa Skjerpinggaard, den 17de October 1838. C. W. Qvistgaard. Aalborg Stiftstidende der udkommer 2 Gange ugentlig og, foruden de for en politisk Provindstidende sædvanlige Redactions=Rubrikker, hvoriblandt stadige indenlandske Correspondents=Meddelelser, indeholder postdaglige Skibslister fra Hals, Frederikshavn og Hurup og øvrige directe Skibsmeddelelser fra Jyllands Kyst, kan bestilles paa alle kongelige Postcontoitoirer, hvor Prisen udenfor Stiftet, incl. alle Gebygrer, er : 1 Rbd. 32 s. Qvartalet. paa alle kongelige Postcontoirer samt paa Stiftsbogtrykkeriet,"
280314,ode_039258,1817-12-02,"Hertugdømmene. i Danmark og af Udgiveren Søren Hempel i Odense. Redigeres, trykkes og forlægges 2 Derember 1817. Tirsdagen den 11 holde Fædrelandet: Kammer. Ostende Fammer. Hndes Efterminer. Aderalges."
421770,ode_181024,1846-04-18,"Hillerup. At der her paa Contoiret Løverdagen den 2 Mai førstk., om Formiddagen Kl. 11, afholdes Skiftesamling i Bog, PapirMusik= og Kunsthandler A. F. Mønsters Fallitboe, bekjendtgjøres herved, med Tilføiende, at der ved bemeldte Samling fornemmelig vil blive taget Bestemmelse deels med Hensyn til Jnkassationen af Boets udestaaende Fordringer og deels med Hensyn til Realisationen af Boets Eiendeele. Assens Byefogedcontoir den 15 April 1816. Buchwald. Jdag er udkommet: Bidrag til Tidshistorien. Et Ugeblad. Ne 16."
491432,thi_048271,1842-03-30,"de 1842. N 37. i Thiste. Kongelig allernaadigst privilegerede Amtsavis. og Avertissementstidende, eller Den uordcimbriske Tilskuer. Forsendes med Brevposten overalt i Danmark og Hertugdømmerne. Onsdagen den 30te Marts. Redigeres, trykkes og udgives i Thisted af Joh. S. Lund."
407108,ode_166353,1844-02-26,"Medlemmerne af det Holbergske Samfund, som have tegnet sig i Fyens Stift, ville behage, imod skriftlig Qvittering for Modtagelsen, eller ved at aflevere den trykte Qvittering for Contingentet 1842, at lade afhente, i den Kjøbstad hvor de have ladet sig indtegne, den udkomne 1ste Deel af Samfundets Udgave af Holbergs Comoedier a., nemlig i Nyborg hos Hr. Pastor Nyholm, i Rudkjøbing hos Hr. Kammerjunker Byog Herredsfoged v. Schmidten, i Svendborg hos Hr. Kammerjunker og Byfoged v. Moltke, i Faaborg hos Hr. Agent Voigt, i Middelfart hos Hr. Pastor Leth, i Bogense hos Hr. Distriktslæge Larsen, i Kjerteminde hos Hr. Kjøbmand Larsen, og i Odense paa Generalkrigscommissariatets Contoir hos Hr. Krigsraad Vogelsang. Graat valset Maculatur a 5 Mk. pr. Riis faaes i den Hempelske Boghandling. En Handelsbetjent, som i en Række af 8 Aar har arbeidet paa et stort Handelshuus i en af Provindserne, ønsker sig en Plads til 1 Mai eller 1 November. Han har som Elev freqventeret Boutikhandel med Colonial og Jsenkram, samt korte Vare, senere har han havt fast Post paa Contoiret, hvorfra der er drevet udbredte Forretninger med Ind- og Udlandets Varer og Produkter; dette i Forening med Vexel- og Skibsforretninger, dansk og tydsk Correspondence samt Bogholderie har været hans daglige Beskjæftigelse. Han skriver en smuk Haand og producerer gode Anbefalinger fra bekiendte Mænd. Man behager at henvende sig til Adressecontoiret, som opgiver den Søgende. En skikkelig Pige fra Landet ønsker en Plads som Huusjomfrue til 1 Mai, helst hvor Konen selv gaaer med i Huusholdningen. Hun er tillige villig til at deeltage i alle andre huuslige Forretninger. Billetter, mærkede, Ønske, indsendes til Adressecontoiret."
661536,vib_146530,1838-08-19,"Jndenlandske Efterretninger. Hr. Helsted indbyder til Subscription paa Hr. Magister Lindbergs lithographerede Portrait. Det vil udkomme i samme Format som Hr. Magisterens Kirke-Tidende, Planerne ønskes afleverede i den Wahlske Boghandling snarest muligt, for at kunne bestemme Antallet af Aftrykkene."
665267,vib_150270,1839-05-17,"Viborg, den 15de Mai 1839. E. Selmer, const. (Jmorgen udkommer en Extra-Avis, hvori de øvrige udenog indenlandske Efterretninger ville blive meddeelte.)"
543914,vib_028599,1815-10-23,"Da Posttouren nu er forandret, kan Samleren ikke udgives før Mandag og Torsdag."
408131,ode_167376,1844-04-24,"Vi ere nu igjen forsynede med alle Sorter Hør og 5 4 Blaar, og Hr. Kjøbmand Elias B. Muus i Kjerteminde har et godt sorteret Oplag af samme; ligeledes haves Udsalg af samme Varer i Tobaks=Boutikken ligefor Odense Løve=Apothek og bekommes til Fabrikkens bestemte Priser. Kragsberg Hørfabrik den 13 April 1811. Ærbødigst J. C. Poulsen, Hørfabrikant. S En meget smuk nye Mahognie-Secretair er indsat tilSalg hos Chr. Callesen, Odense Vestergade No. 191."
281626,ode_040570,1818-03-10,"Hertugdømmene. Redigeres, trykkes og forlægges, Udgiveren Søren Hempel i Odense. Tirsdagen den 10 Marts 1818. Jndhold: Fædrelandet: Offentlige Foranstaltninger. Videnskabelighed. Tildragelse. Blandinger."
326363,ode_085390,1827-11-22,"Hos J. Milo faaes: Napoleon Bonapartes Levnet af W. Scott. Fra Engelsk oversat af H. S. N. Nyegaard og A. P. Liunge, 12 Bind, Prisen for disse 2 Bind er for Subskribenternes Rbd. 4 s. Lægen Axel Frederik Lassens Anke overtre Fyenske Embedsmænd. 4 Mk. 8 s. heftet. Beviset for det formeentlige Slægtskab imellem Dr. M. Luther og Stamfaderen til den lindemanske Slægt i Danmark, ved St. Jørgensen, Statsraad, heftet 6 Mk. Bidrag til de danske Provindsers nærværende Tilstand i ockonomisk Henseende, 2det Stykke, Randers Amt, 1 Rbd. heft. Det forud udkomnerste Stykke, Veile Amt, ligesaa Rbd. heft. Om Forkjærlighed for Gammelt og Nyt i Religionssager. Af en katholsk Geistlig, oversat af Tydsk. 1 Mk. Sneelillier. Et Maanedsskrift udgivet af J. C. Elmquist, October, 2 Mk. heftet Subskribtion paa Fortsættelsen modtages. Digte og Jdyller af Theodor Varfoed, ordineret Kateket, heftet i smukt Omslag, 4 Mk. Kjærlighed og Politie. Vaudeville i 1 Act, heftet 4 Mk. En Skonnert, Galease eller Brig paa circa 20000 Tønder, med eller uden Takkelage, ønskes tilkjøbs. Undertegnede afslutter Handelen. Assens den 20 Novbr. 1827. Grubert. - 683. Da det paa Gaarden gl. Mai. Nr. 45 Litran og biKjerteminde ved Hie Auction gjorte høieste Bud, 1160 Rbd., Sølv, med Forpligtelse af kontant Betaling i 11 Decbr. Termin d. A., et er approberet, saa bliver bemeldte Gaard, saaledes som den i disse Tidender forhen er beskrevet, beliggende omtrent midt i Byens Hovedgade, med Have og Lysthuus, hvorfra er den skjønneste Udsigt over Bellet, stillet til en 6te og sidste Auction i Gaarden selv Mandagen den 10 Decbr. førstkommende, Kl. 11 Formiddag, for absolut, enten separat eller samlet, paa forandrede Konditioner, nemlig at 2/5 af Kjøbesummen kan blive henstaaende, mod Afbetaling af 50 Rbd. Sølv i hver Termin, at bortsælges. Kjerteminde den 21 Novbr. 1827. Thaulow. Sex Rigsbankskilling Sølv. No. 2 Beles med 3 Deel mere. Schifter. Marcus Pauli v. Schmidten, IVI 134424441 Hs. Kongelige Majestæts KamAnden Klasse J for Sum fra 100 Rbd. 3 merjunker, koustitueret Byefoged til 200 Rbd. Sølv incl. 3 i Faaborg og Herredsfoged i hververeer veyebrever Salling Herred pp. 1827. Falienskjold. Gjør vitterligt: At for mig haver Kancellieraad og Birkedommer ved Grevskabet. Muckadels og Friherskabet Holsteenshuus's Birker, HenrikStoltenberg Blom, andraget, hvorledes han, som befuldmægtiget af Frue Lüeder, fød v. Lüttichau, i Bückeburg, og i Kraft af den ham, paa hendes Vegne, under 19 October d. A. allernaadigst meddeelte Bevilling, finder sig foranlediget til at udføre en Sag til Mortifikations Doms Erhvervelse paa trende, bemeldte Frue Lüeder i Arv tilfaldne, men senere bortkomne Obligationer, med Panterettighed i nogle Huse i Gjestelev Sogn, under Salling Herred, Svendborg Amt, i Fyen, nemlig: 1) En af Huusmand Andreas Petersen paa Wantinge Mark til Kammerherre Lüttichan udstædt Obligation, oprindeligen lydende paa 600 Rdlr. dansk Kourant og nu af Beløb til Rest 400 Rbd. Sølv. 2) En dito, udstædt af Maren Nielsdatter til bemeldte Kammerherre Lüttichau, under 3 Octbr. 1797, stor til Rest250 Rbd. Sølv, og endeligen 5) En dito, udstædt af Anders Hansen Næraae til samme Kammerherre Lüttichau, under 28 Septbr. 1798, til Beløb, 500 Rbd. Sølv. Jfølge heraf, og efter Kancellieraad Birkedommer Bloms derhos fremførte Begjæring, bliver herved, i Medhold af foranførte allerhøieste Bevilling, med lovlig Aar og Dags Varsel, indstævnet den eller de, der maatte have de forommeldte 3de Obligationer i Hænde, til at møde inden Salling Herredsret, som holdes paa Raadhuset her i Faaborg, den første Mandag, i Marts Maaned 1829, om Formiddagen Kl. 10 slet, for der og da med disse Obligationer at fromkomme, som og deres løvlige Adkomst til dem at beviisliggjøre, da, saafremt Jugen til eller inden foreskrevne Tids Forløb dermed skulde melde sig, forommeldte 3de Obligationer, efter nærmere derom nedlæggende Paastand, ved Dom, ville vorde mortificerede. Denne Stævning bliver, overeensstemmende med Anordningerne, 3de Gange at indføre i den danske Statstidende, Fyens Stifts Aviser og den altonaiske Mercur, hvorhos det betydes alle Vedkommende, at Forordningen af 3 Juni 1796 har afskaffet Forelæggelse eller Langdag. Dets til Bekræftelse under min Haand og Embedssegl. Salling Herredskontoir, Faaborg den 17 Novbr. 1827. Schmidten, konst. (L. S.) 68. Permitteret Artillerist Niels Jørgensen Østrup af Odense Amts 35de Lægd Nr. 102, som ikke er ankommen til Lægdet, og hvis Opholdsted er ubekjendt, bliver herved efter lyst, med tjenstligt Anmodning til alle Forekommende, at anholde ham, og derom meddele Stiftet Underretning til videre Foranstaltning. Odense i Fyens Stiftamtmandskab den 18 Novbr. 1827. Cederfeldede Simonsen, Jfølge det Høikongelige danske Kancellies Resolution af 16 October d. A., indkaldes herved med tolv Ugers Varsel de Pergener, som formene at have nogen Ret til de udi denne Byes Kloster=Kirke værende Gravsteder, at melde dem inden ommeldte Tids Udløb hos undertegnede Kirkeinspekteurer. J Tilfælde at lingen til denne Tid fremkommer med beviislig Paastand omRettighed til nogen Begravelser i bemeldte Kirke, saa vil disse i hjemfalde til Kirken. Svendborg den 9 Novbr. 1827. Heber. Krebs. Nellemann."
