,text,article_id,clean_category
1315,"Befordringer og Afgang. Under det danske Cancellie: Den 28de October er Cancellieraad og Postmester ved Kjøbenhavns helsingøerske og lollandske Postcontoir, C. Hegedahl, og Kammeraad og Fuldmægtig ved H. Maj. Dronningens Chatolkasse, A. Treschow, til Justitsraader, med Rang Nr. 3 i 5te Classe, af Rangforordningen. Første residerende Capellan ved Vor Frue Kirke i Kjøbenhavn og Meddirecteur ved Pastoralseminariet, G. H. Waage, og Jnspecteur ved det mosaiske Troessamfunds Drenge=Friskole i Kjøbenhavn, Cand. philos. & philolog. L. H. Warnike, udnævnte til Professorer med Rangefter Rangforordningens 5te Classe Nr. 8. Krigsassessor, Revisor og Chef for Revisionscontoiret til Sikkerhed for Umyndiges Midler paa Lehnsgodserne og de complette Sædegaarde under det danske Cancellie, N. C. Bendz; Cancelliesecretair og Casserer i samme Collegium, F. Hjorth; Cancelliesecretair, Departementssecretair og Contoirchef i samme Collegium, L. G. Fasting; Cancelliesecretair og Contoirchef for Kjøbenhavns Raadstues 2det Secretariat, J. P. Holmer, Contoirchef for samme Raadstues 1ste Secretariat, C. S. Pontoppidan; Cancelliesecretair og Cancellist i det danske CancellieA. M. Mørch, Herredsfoged og Skriver i Hammerum Herred, J. C. Landt; Herredsfoged og Skriver i Hellum og Hindsted Herreder og Birkedommer og Skriver ved Grevskabet Lindenborg, A. N. Hvass, Bogholder ved den almindelige Enkekasse C. N. Lautrup, og Casserer ved samme Enkekasse F. B. Krüger udnævnte til virkelige Cancellieraader. Secretair, Universitetsboghandler og Eier af den gyldendalske Boghandling; J. Deichmann, Casserer under Generalpostdirectionen, B. C. Grønberg; Postmester i Horsens J. M. Malling, og Postmester og Opsynsmand ved Befordringsvæsenet i Svendborg, N. T. Thomsen, udnævnte til Cancellieraader med Rang Nr. 1 i 7de Klasse af Rangforordningen. Sognepræst for Tikjøb, Hornbek og Hellebek Menigheder i Sjælland, J. C. Fangel, Sognepræst for Store- og Lille=Fuglede Menigheder sammesteds, B. Struer, Sognepræst for Horne Menighed i Fyen, J. Bang; Sognepræst i Faaborg og for Diernesse Menighed i Fyen, C. M. Hasle; Sognepræst for Landet Menighed paa Thorseng, F. C. Lund; Sognepræst for Horbeløv og Falqvesløv Menigheder paa FalsterH. C. F. Koch, Sognepræst ved vor Frue Kirke i Aarhuus og for Pabye Menighed, J. C. Brix, og Sognepræst for Aardestrup, Budderup og Gravlev Menigheder i Viborg Stift, F. Schjønning, udnævnte til Consistorialraader. Slotspræstved Kronborg Slot og Prædikant ved den tydske Menighed i Helsingøer, P. F. Fischer, og Sognepræst ved St. Mikkels Kirke i Slagelse og for Anneret Heininge, S. S. Salicaht, forundt Rang med Kjøbenhavns Sognepræster. Bogholder under det danske Cancellie, P. Nielsen; Fuldmægtig i Revisionscontoiret for Skifterne og de offentlige Stiftelsers Midler under samme Collegium, J. J. Driefer, Cancellisterne i samme Collegium C. N. Tang, H. L. Dahlerup, 184 4 S. L. J. Meyer, og Cancellist i Cabinetssecretariatet, J. P. Trap udnævnte til Cancelliesecretairer. Under Rentekammeret: Den 28de Octbr. Registrator i Hs. Maj. Kongens Cabinetssecretariat, Kammerassessor A. C. Andersen; Sognefoged og Postmester i Nordtorf D. O. H. Qvist; Told- og Consumtions=Kasserer i Helsingøer, C. W. Smith, og Avlingsbestyrer ved det frederiksborgske Stutterie, Proprietair C. Madsen, til virkelige Kammerraader, Fuldmægtig ved Hs. Maj. Kongens Chatolkasse, Kammerassessor C. B. Treschow, til Kammerraad; 1ste Fuldmægtig ved Overhofmarschallatets Bureau, Kammersecretair P. G. Gynther, Cancellist i Hs. Maj. KongensCabinetssecretariat, N. M. Hjaltelin; Controlleur ved Kalkbjerget i Segeberg, J Sune, og Controlleur ved Øresunds Toldkammer, C. G. Wessel; til virkelige Kammerassessorer. Under Admiralitets- og Commissariats-Collegiet: Den 16de October er Cand, chirurgiæ & medicinæ J C. Krieger forundt Reservechirurgs Characteer; HolmensSnedker og Stolemagermester H. Hansen, efter Ansøgning, formedelst Svagelighed forundt Afsked i Naade fra 1ste Januar 1837. Under General-Toldkammer- og CommerceCollegiet: Den 28de October er Entrepreneur ved den militaire Brødbagning for Kjøbenhavns og Citadellet Frederikshavns Garnisoner, C. A. Sandberg, udnævnt til Agent med Rang i 6te Klasse Nr. 4 i Rangforordningen af 14de October 1746. Under Departementet for de udenlandske Sager. Under 18de October er hidtilværende Legationssecretair i London, Kammerjunker C. H. Bille, allernaadigst udnævnt til kongl. Minister=Resident ved Hansestæderne Hamborg, Lübeck og Bremen samt General-Consul i Hamborg; Kammerjunker og hidtilværende Legationssecretair i Wien, Grev H. Bille-Brahe, forflyttet i samme Egenskab til London; Kammerjunker og hidtilværende Legationssecretair i Stockholm, J. M. Grevenkop-Castenskjold, forflyttet i samme Egenskab til Wien. Under samme Dato er hidtilværende Attachs ved det kongl. Gesandtskab i Paris, L. U. v. Brockdorff, allernaadigst udnævnt til Legationssecretair sammesteds, hidtilværende Attachs ved det kongelige Gesandtskab i Paris, Grev O. C. J. v. Rantzau, udnævnt til Legationssecretair i Petersborg; og hidtilværende Attachs ved det kongl. Gesandtskabs i London, V. H. B. Grev v. Plessen, udnævnt til Legationssecretair i Stockholm.",lol_78558,Jndenlandsk
1316,"Uagtet der i Sommer ere komne saa mange Vestfarere hertil med Colonialvarer, saa er Sukker og Cafse, istedet for at falde, steget i Prisen. Ved sidste Auction betaltes Java Caffe med 8 Mk. og raae Sukker med 4 Mk. 12 s. Pundet.",lol_17449,Jndenlandsk
1317,"Paa Langeland grasserer Feberen saa stærk, at den i eet Huus i Tranekjær Sogn har bortrevet 4 Personer. Mand, Kone, en Søn og hans Kjæreste.",lol_55798,Jndenlandsk
1318,"Aalborg, 1 Juli. Den 28de Juni afbrændte Vaaningshuset og en Part af et Udhuus af en Gaard i Vestbjerg (Sulsted Sogn, Kjar Herred) under Vangs Gods.",lol_36413,Jndenlandsk
1319,"J St. Thomas Tidenden af 29de Jan. d. A. efterlyses 4 Slavinder, der holdes skjulte af deres Eiere for at undgaae offentlig idømt Straf. - Den 20de Febr. blev ved offentlig Auction bortsolgt: 2de Jagtgevæhrer, et Par Pistoler og - 3 Negerdrenge og 1 Negerpige.",lol_35498,Jndenlandsk
1320,"Jndenlandsk. Mariboe den 6te September. (Af Udgiveren.) J en Privatskrivelse fra Schwerin af 1 Sept. d. A. hedder det: Det Holsteenske Rytterregiment har i Forgaars havt en glimrende Kamp med de Svenske ved Wismar. Jkkun 2de Mand ere tabte. Jgaar blev det gerstenbergske kjørende Batterie med megen Hæder omtalt i selve det franske Hovedqvarteer. Ved Büchen har 12 Husarer og 16 Dragoner havt en liden Skjærmydsel med 3 a 400 Kofakker. – Jmod et Batterie og et sluttet Corps kan Kosakkerne ikke holde Stand, men ere farlige i Side og Ryg.",lol_11903,Jndenlandsk
1321,"J Søndags ankom først Rideposten hertil Mariboe fra Nakskov om Formiddagen. Hesten med Postsækken fik vi, men uden Postrytter. For dentlig har et eller andet Uheld tilstødt ham underveis.",lol_10138,Jndenlandsk
1322,"Viborg den 15de Januarii. Vinteren har begyndt fra d. 12 Januarii med temmelig Frost og endeel Snee. Som noget ganske usædvanligt har man og her i Dec. og Jan. havt 4 1/4 Grad Varme paa Thermometret. En Følge af det kongl. Forbud af Colonialvares Jndførsel i svenske Skibe er det, at Sukkeret atter er anseelig forhøjet her. Et Pd. Raffinade koster nu 2 Rd. Dersom Lægerne er enige i at fraraade den mere til Stilhed vante Menneskeklasse dette nu saa bekostelige og som sundt erkjendte Product fra de varme Lande; saa kan baade Oekonomien og den Sundhedelskende, lee af disse Priser og undvære det. Viborg Torvepriser d. 13 Januar. Rug Tdn. 8 Rd. 64 s. Byg 5 Rd. Kartofler 3 Rd. a 3 Rd. 32 s. Smør Pdt. 36 af 48 s. Oxekjød 6 a 10 sk. Fersk Flesk. 18 s. Æg Snesen 20 sk. Helt Parret 24 s. Mariboe den 24 Januarii.",lol_02113,Jndenlandsk
1323,"Hovedstadens Jndbyggere ere nu, ved Chinaskibet Christianshavns Hjemkomst, især blevne tilstrækkeligen forsynede med friske Theer, da endeel af Skibets betydelige Ladning allerede er forauctioneret og afhændet til Detailhandlere. Congotheen betaltes ved Auctionen med 6 Mk. 4 s. a 6 Mk. 8 s. r. S. pr. Pund.",lol_53804,Jndenlandsk
1324,"Odense den 3die Julii. Efter nogle Dages overordentlige Varme, som igaarsteeg til over 20 Grader, trak hen mod Aften et frygteligt Tardendenveir og i Vesten, som imellem Kl. 8. og 9 medførte en Orkan, hvis Lige man her neppekan erindre sig. Det blev ligesom en pludselig Formørkelse, der kun oplystes af de hyppige Lynglimt, Husene knagede, Træer omkastedes, Tagstene nedstyrtede og Høirvlen opfyldte Luften med Gruus, Hagel og Jisstumper i hverandre. Paa Frue Kirkes nordlige Side er en stor Strækning af Blyet sammenrullet af Vinden. Man befrygter at dette Uveir, som muligt har været ledsaget af en Jordrystelse, paa sine Steder har anrettet store Ulykker.",lol_03385,Jndenlandsk
1325,"Den 28de f. M. løb atter i Odense et Par Heste løbske paa Gaden, som dog standsedes derved, at Karlen, uden at ville slippe Tømmen, lod sig slæbe et langt Stykke med Vognen, hvorved han da og blev ilde forslaaet baade i Hovedet og paa Kroppen. En ungt Fruentimmer fra Provindserne, som forstaaer Tydsk, og er hjemme i Sproget, ønsker i Kbhvns. Aviser sig Emploi hos et Herskab, eller eenlig Herre, som reiser til Vestindien.",lol_37541,Jndenlandsk
1326,Ved Tallotteriets 1014de Trækning i Altona udkom: No. 64. 86. 80. 51. 31.,lol_27918,Jndenlandsk
1327,"Den 18de dennes gav det de Bachske Kunstberiderselskab sin første Forestilling paa Kjøbenhavns Nørrebroes Theater. Et talrigt Publicum havde samlet sig, og det stormende bifald, hvoraf Forestillingen heelt igjennem blev ledsaget, vidnede om dets Tilfredshed. Virkelig overtraf ogsaa Dhrr. Fihols og Mottis Præstationer, deres overordentlige Kunstfærdighed, Smidighed og Sikkerhed Alt, hvad Man i denne Art mindes at have seet. Den Første udførte som Bajas paa Hesten de vanskeligste Evolutioner og morede i høi Grad ved sine groteske Fremstillinger, i Særdeleshed af Hurtigløberen paa den gallopperende Hest, og den Sidste udmærkede sig især som Jongleur, i det han paa Hestenmed stor Behændighed og Sikkerhed udførte StokkeKugle- og Kniv-Spillet, ja endog spillede med Kanonkugler paa 15 til 24 Pd. Ved Foreviisningen af den engelske Hest ""Seriffton"", der dandsede efter Tacten af Musiken, og Araberen ""Pegasus"", en Hest af sjelden Skjønhed, der, blandt flere Kunststykker, er afrettet saaledes, at den gaaer paa Bagbenene som en Hund, afgav Hr. d'Bach overtydende Beviser paa sin overordentlige Færdighed i Heste-Dressering. - De brillante Costumer, Ridebanens stærkere Belysning og det Heles smagfulde Arrangement bidroge ogsaa sit til Effecten. Efterretningen og Flækken Neumünsters Forfatning som Fabrikby gjendrives nu ved en Sammenstilling af de fra Byen, efter Toldregnskabernes Udvisende, udførte Partier Klæde og andre Varer til Danmark og fremmede Stæder, i de tre første Aar efter Freden, nemlig 1814, 1815 og 1816, i tre Aar for den paaankede Jndskrænkning ved Jndførselen af appreterede Varer, til Danmark skeete, nemlig 1821, 1822 og 1823; i Aarene indtil 1830, som de sidste, hvorom Oplysning har kunne erholdes, om de til de nævnte Steder udførte Varer, samt endeligen de i Aarene 1828, 1829 og 1830 i Hertugdommene afsatte Varer. Af bemeldte Sammenstilling uddrages følgende Resultater: At fra en i Aarene 1814, 1815 og 1816 saare ubetydelig Afsætning til Danmark af Klædevarer, samt af grovere uldne Fabrikata, er Afsætningen af de i Neumünster tilvirkede Varer til Danmark bestandigt tiltaget saaledes, at medens der i 1814 kun dertil forsendtes 2 Stkr. Klæde og 4,140 Alen andre Varer, er der i 1830 til Danmark udført 32,580 Alen Klæde mod Jndførselsafgivt af 8 Proc. og 72,241 Alen andre toldfrit indgaaede Varer, og naar hertil endnu føres den af Oversigten fremlysende Omstændighed, at en mærkelig aarlig Tilvært har fundet Sted i Aarene siden 1825, kan den i bemeldte Aar anordnede Jndførsesafgivt i Danmark af neumünsterske Klædevarer saameget mindre ansees at have standset udførselerne til Kongeriget, som disse meget mere siden 1826 ere tiltagne i et saa betydeligt Forhold, at der i 1830 er udført næsten det Tredobbelte mod 1826, og at der i Sammenligning med 1822, hvori den toldfri Jndførsel endnu fandt Sted, er i 1830 mod Erlæggelse af de paaankede 8 Proc. i Jndførselsafgivt afsat til Danmark circa 12,000 Al. Klæde meer end i hiint Aar. Med Hensyn til de neumünsterske Fabrikers Afsætning til fremmede Stæder, da viser Oversigten at denne ingensinde i de nævnte Aar har været af nogen Betydenhed, men derimod er aftaget siden Aaret 1816. Afsætningen til Hertugdommene selv, skjøndt ubetydelig mod den til Danmark, har i de tre Aar, hvorom Oplysning har kunne erhverves, næsten holdt sig paa det samme Standpunct. – At Aarsagerne til Standsningen af Renck Söhne & Comps. Klædefabrik i Neumünster ikke kunne udledes af nogen af de i de offentlige Blade anførte Omstændigheder, synes heraf godtgjort.",lol_66162,Jndenlandsk
1328,"Ja Held vor Stand. Da Forsynet gav os Deres Majestæt, da oprandt for vor Stand en lys og herlig Morgen, Deres Majestæt opreiste det nedbrudte Frihedstempel, som vort Fødelands store Konge Frederik IV, (ved hvis Grav vore Forfædre saa ofte have maattet fælde Taarer) havde opbygget. Men nu skal hverken List eller Voldnogensinde meere kunne omstyrte denne herlige Bygning; thi deres Majestæt har sat den under Oplysningens Varetægt. Ja allernaadigste Konge! De saae vore Forfædres Trængsler, De hørte deres Raab om Redning, De sønderknuste vore Slavelænker, de skjændigste af alle Lænker, der uden Skyld og Brøde nogensinde have været paalistet et frit Folk. Fordenne Kongelige Daad tilsværge vi i Dag Deres Majestæt evig Troskab og Hengivenhed.",lol_83913,Jndenlandsk
1329,"Den 10de Junii solgtes Specier paa Kjøbenhavns Børs til 29 Rbmk. 8 s. a 30 Rbmk. (Aarsagen, hvorfor Specier ere, forholdsviis, denne Gang noget høiere, ligger deri, at de staae 1 1/2 Procent Avance i Hamborg) - For Committeesedler blev givet (med Rente) 97 pr. 100. - Obligationer (uden Rente) 83 1/2. - Norske Rigsbanksedler 23 – Norske Speciesedler 20. - Svenske Sedler 8 Mk. 8 s.",lol_20241,Jndenlandsk
1330,"For faae Dage siden indtraf den ulykkelige Hændelse, at et Par Heste løbe løbske her ved Byen, hvorved Karlen, som kjørte, brækkede det ene Beenog blev ilde tilredt. En Kone, som var med paa Vognen, fik og Skade.",lol_17664,Jndenlandsk
1331,"Fra den 1ste October Kl. 4 om Eftermiddagen indtil den 8de October Kl. 4 om Eftermiddagen ere 322 Skibe clarerede gjennem Øresunds Toldkammer, deraf 15 til indenrigske Steder.",lol_14319,Jndenlandsk
1332,"For nogen Tid siden forefaldt følgende Samtaleimellem 2de Bønder: ""Hvoraf kan det komme sei, spurgte den Ene, ""at Smørret er i denne Tid ligemed eet bleven dyrere, da der dog er Guds Ære af det – ""Det skal jeg sie Dei,"" sagde den anden, ""Det kommer af den Congreis derude, hvor dergaaer møiet Smør til. Jndsendt Samtale imellem Pederog Jens. Jens: Du mener vel det ondskabsfulde Spørgsmaal om Bestillingsmanden, Det var akkurat, som om en tydsk Vindmager kunde have skrevet det. Historien er rigtig nok løierlig. Hvis Sligt havde været Tilfældet med Dig, Peder! som dog ingen Slagsbroder er, skulle On da ogsaa formenes Kroerne? Peder. Nei, det seer jeg ikke. Kan jeg forebygge, at en tyk, fuld Mand overfalder mig paa Gaden.",lol_14397,Jndenlandsk
1333,"Nakskovs Skibsliste, fra den 22de til den 28de Juli 1836.",lol_77739,Jndenlandsk
1334,"(Af Kjøbenhavns Skilderie. Overrets Advocat Nahrgens Morder er nu opdaget og greben, hvorved den næsten i alle tydske Tidender fremsatte Mening om et sandsynligt Selvmord er tilintetgjort. De nærmere Omstændigheder I ved denne Udaad ere følgende: Den 1ste October feirede Advocat Rahtgen sin 52 Fødselsdag i Kredsen af hans Familie og et talrigt Selskab af Venner, i Cimbüttel i den saakaldte Heussen-Hof. Hans J. Huus i Altona var imidlertid overlade til Tjenestesolkenes Opsigt, hvilke ligeledes havde foranstaltet en lille Fest, for at høitideligholde Dagen. Først silde om Aftenen vendte Selskabet tilbage til Staden og blev endnu samlet til henimod Kl. 1. Klokken 1 1/2 lagde de sidste i Huset sig til Roe. Om Morgenen Kl. 5 var Lieneren den første, som mærkede Reghvilket han opdagede at komme saa hans Herres Værelse. Han gik ind og fandt det hele Locale, toe ved hinanden liggende Værelser, opfyldt med RøgHan kaldte paa sin Herre, men da han ikke fik noget Gaar, troede han, er denne allerede var staaet op, og skyndte sig op af Trappen for at vække de ovrige af Husets Beboere, ialt 10 Persones. Det første og nødvendigste var at tænke paa Slukningen af den paa flere Steder i de med Kog opfyldte Værelsen, udbredte Jld. Man søgte efter Gadedersnøglen paa det sædvanlige Sted, men den var ikke at finde. Man raabte derfor ud af Vinduerne om Hjelp, og en af Naboerne indslog Gadedolen med en Øxe, Nu først fandtes, efter at Jlden var slukket og Rogrehavde faaet Lufs, Advocatens myrdede Legeme liggende paa Gulvet udenfor Sangen. Ved den endnu samme Morgen af Lægerne anstillede Besigtigelse, Liget erfaredes, at han alt havde 21 Gaar. Frere af disse vare kun Galt og Stik Armene, i Hænderne o. s. v., andre derimod meere betydelige, nemlig et dybt Gaar i Brystet og et Par Stil derne af Halsen, ved hvilke vende Jugulares i Erslide. Alle disse Gaas vare sandsynlig bibragte, Borde. de i en lang Kamp med Morderen; men en af dem var absolut lethal; Døden foraarsagedes egentlig ved Tabet af det meget Blod ved saa mange Det første Rygte om Sølvmord tabte sig saa ved den nøie Undersøgelse. Advorat Rahtgens talrige Venner havde desuden altid kjendt ham som om munter Mand og Ven af Glæden, af fangninisk Temperament, hos hvem man aldrig havde fundes Spor af Hypocondrie og Melancholie, som arbeidede flittig og med Anstrængelse, men efter fuldende Borning ogsaa gjerne nad Livet med sine Venner. Han var ugift, men levede dog med en talrig Familie i de lykkeligste Forhold. Hvad hans Efterladenskabers Undersøgelse af Retten angaaer, var han i Besiddelse af store Summer i rede Penge og af endnu store i Papirer, som deels vare hans Eiendom og deels denoneret hos ham. Ved den første Undersøgelse, som ikke ledede til noget Spor efter Gjerningsmanden, savnedes et betydeligt Antal Kongelige, paa Jhændehaveren lydende, Obligationer, som skal beløbe sig til 12 a 15,000 Mk. Banco. Retten lod Bankørerne i Altona underhaanden tilstille Numerne paa Obligationerne, i Tilfælde at der skulde tilbydes dem Obeligationer tilkjøbs. Noget efter fandt en Altonaer, Bankør nogle af de til den Rahtgenske Masse hørende Obligationer hos en Bankør i Hamborg, og erfarede af denne, at han havde kjøbt dem af et ungt Menneske, som kaldte sig Christian Meinecke og efter Sigende var fra Krempe, og tildeels betalt. samme, men at Sælgeren endnu samme Aften vilde indfinde sig hos ham, for at modtage Resten af Pengene. Begge Bankører anmeldte nu dette for Politiet i Altona, som med Vedkommende i Hamborg tog de nødvendige Forholdsregler, for at anholde det mistænkelige Menneske ved hans Aftenbesøg, hos Bankøren i Hamborg. Han indfandt sig ogsaa virkelig, og var strax, efter den ham gjorte Betydning, beredvillig til at følges med til Altona, for at bevise hans retmæssige Besiddelse af Obligationsine; men ved hans Ledsageres Uagtsomhed undløb han paa Veien imellem Hamborg og Altona. Siden Christian Meineckes Undvigelse favnedes tillige et i Hamborg sig opholdende Menneske ved Navn Vichlmann, som havde været hos Advocat Rahtgen som Tiener, hvorved stor Mistanke for Deeltagelse i Forbrydelsen faldt paa ham; og den Omstændighed, at hans Kone, som han først havde ægtet efterat Mordet og skeet, og som forhen havde tjent i Rahsgens Huus, virkelig hed Meinecke og var født i Kompe; fremdeles, da man fandt betydelige Pengesummer i hans Huus, satte disse Omstændigheder det næsten udenfor al Tvivl, at Vichlmonn og Christian Meinecke var en og samme Person, især da man siden opdagede flere Omstændigheder, som vare høist graverende for benævnte Vichmann til at være hans forrige Herres formodede Morder. En Meklenborgsk Landhusar har anholdt Morderen, og afleveret ham som Fange i Borzenburg. Af det over ham afholdte Forhør erfares, at han virkelig er den Christian Meinerke, som har solgt de stiaalne Obligationes og som løb bort fra sine Ledsagere paa Veien imellem Hamborg og Altona. Endnu sandtes en Sum af 230 Lidfore hos ham. – Nogle faa Dage for Mordet blev begaaet havde Vichmann forladt sin Tjeneste hos en anseelig Kjøbmand i Hamborg, Mordinstrumentet, som fandtes ved Advorat Rahtgens Lig, da bleven kjendt som en hiin Kjøbmands Kiøkken tilhørende, tilfældig afbrukken og siden savnet Kniv, og et efterladt blaat Lommetorklæde befandtes at tilhøie Vichmann. – Den 1ste November, om Aftenen, afreiste Politiemesteres i Altona, Hr. Etatsraad 9, Aspern, til Boitzen, burg, for personlig at modtage den der jængslig anholdte Vichmann.",lol_30982,Jndenlandsk
